酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H42,2020-01-01,价格方面在市内算是实惠了，酒店不新，还算干净,标准大床房,5.0,0.4120999872684479,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['价格', '市内', '算是', '实惠', '新', '算', '干净']",性价比,42,1.5,18698,3
H42,2020-01-03,不错的酒店，服务挺贴心,标准大床房,1.0,0.4338999986648559,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['不错', '服务', '贴心']",卫生,42,1.5,18699,3
H42,2020-01-03,酒店不错还有糖果送，小孩高兴我们就高兴,标准大床房,0.0,0.8278999924659729,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['不错', '糖果', '送', '小孩']",服务,42,1.5,18700,3
H42,2020-01-04,商务酒店、,精品商务大床房,6.0,0.5713000297546387,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验",['商务酒店'],设施,42,1.5,18701,3
H42,2020-01-04,离地铁站近，服务人员有礼貌，周边吃的地方多。,高级双床房,5.0,0.5199999809265137,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['地铁站', '服务', '人员', '礼貌', '周边', '吃']",性价比,42,1.0,18702,2
H42,2020-01-04,位置很好，交通方便，设施齐全，不错。,标准大床房,5.0,0.8571000099182129,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '交通', '设施', '齐全', '不错']",性价比,42,1.5,18703,3
H42,2020-01-04,酒店条件基础不错，位置一般，其他都OK,标准大床房,5.0,0.3517000079154968,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['条件', '基础', '不错', '位置']",性价比,42,1.5,18704,3
H42,2020-01-05,不错的商务酒店,标准双床房,5.0,0.402099996805191,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '商务酒店']",性价比,42,1.5,18705,3
H42,2020-01-05,被单枕套有霉点，还一直说是我们弄的,标准大床房,2.0,0.816100001335144,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['被单', '枕套', '霉点', '弄']",位置,42,1.5,18706,3
H42,2020-01-06,不错不错滴，免费升级了房间，卫生干净，服务不错，非常非常非常好。。。。。。。。。。。。。。。。。。。,标准大床房,5.0,0.493800014257431,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '不错', '滴', '免费', '升级', '房间', '卫生', '干净', '服务', '不错']",性价比,42,2.0,18707,4
H42,2020-01-07,挺不错的吧 每次都升房,标准大床房,3.0,0.5674999952316284,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['挺不错', '每次', '升', '房']",性价比,42,1.5,18708,3
H42,2020-01-08,环境很好，很喜欢,标准大床房,1.0,0.4059000015258789,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['环境', '喜欢']",卫生,42,1.0,18709,2
H42,2020-01-08,早餐很棒，房间很大，前台服务很好给我们升级了带有浴缸的房间，体验很不错。就是隔音效果一般，可以听到走廊有人的说话声音。,高级大床房,0.0,0.3246999979019165,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['早餐', '很棒', '房间', '很大', '服务', '很好', '升级', '带有', '浴缸', '房间', '体验', '不错', '隔音', '效果', '听到', '走廊', '有人', '说话', '声音']",服务,42,1.0,18710,2
