酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H44,2020-01-02,广州的天气好,高级双床间,3.0,0.7134000062942505,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['广州', '天气']",性价比,44,1.5,19275,3
H44,2020-01-02,位置非常方便，離地鐵站100米，周邊吃喝玩樂齊備。,高级双床间,4.0,0.481000006198883,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['位置', '離地', '鐵站', '米', '周邊', '吃喝', '玩樂', '齊備']",设施,44,1.5,19276,3
H44,2020-01-03,还可以！老牌酒店，交通方便,高级大床间,5.0,0.7138000130653381,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['老牌', '交通']",性价比,44,1.5,19277,3
H44,2020-01-04,酒店位置非常方便，出门就是繁华购物区，周围美食无数！卫生情况也非常好。服务态度好，床也舒服。下次来还会选这里。,高级双床间,2.0,0.413100004196167,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '出门', '繁华', '购物', '区', '美食', '无数', '卫生', '情况', '服务态度', '床', '舒服', '下次', '选']",位置,44,2.0,19278,4
H44,2020-01-06,酒店装修很新，位置不错，就在岗顶地铁站旁边，到机场和南站都特别方便，而且周边吃东西的地方很多，最近出差都住这里。,高级双床间,2.0,0.9462000131607056,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['装修', '新', '位置', '不错', '岗顶', '地铁站', '旁边', '机场', '南站', '特别', '周边', '吃', '东西', '出差', '住']",位置,44,0.0,19279,1
H44,2020-01-06,今回安部屋空、高部屋。窓付、2（一人二要）部屋。他類一緒、変感、窓有解放感。,高级双床间,4.0,0.824999988079071,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['今回', '安部', '屋空', '高', '部屋', '窓', '付', '二要', '部屋', '他類', '一緒', '変', '感', '窓', '解放', '感']",设施,44,1.5,19280,3
H44,2020-01-07,酒店位置好，附近有大型商场，吃、购都很方便。近地铁站，去哪都方便。有免费停车场。酒店设施旧了，能重新装修就好了。,舒适间(无窗),2.0,0.8252999782562256,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '大型商场', '吃', '购', '地铁站', '免费', '停车场', '酒店设施', '旧', '装修']",位置,44,1.0,19281,2
H44,2020-01-08,房间有点老，周边方便，什么都有,行政大床房,5.0,0.7135000228881836,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['房间', '周边']",性价比,44,1.5,19282,3
H44,2020-01-09,（房间灰尘大,高级双床间,2.0,0.713699996471405,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['房间', '灰尘']",位置,44,1.5,19283,3
H44,2020-01-10,前台麦小姐服务很好！下次会再来,行政大床房,1.0,0.5989999771118164,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['麦', '小姐', '服务', '下次']",卫生,44,1.5,19284,3
H44,2020-01-10,两个字完美，性价比超高。酒店名字高大上,高级双床间,6.0,0.3894999921321869,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['两个', '字', '完美', '性价比', '超高', '名字', '高大']",设施,44,1.0,19285,2
H44,2020-01-10,环境和地理位置非常棒，周边交通出行吃饭购物相当方便。酒店服务用心，价格亲民,高级双床间,5.0,0.3813999891281128,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '地理位置', '棒', '周边', '交通', '出行', '吃饭', '购物', '服务', '用心', '价格', '亲民']",性价比,44,1.5,19286,3
H44,2020-01-11,来广州经常住的一家酒店，好舒服，性价比高！,高级双床间,3.0,0.5913000106811523,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['广州', '住', '一家', '舒服', '性价比', '高']",性价比,44,1.0,19287,2
H44,2020-01-12,交通便利，逛街方便，房间也很舒适,高级双床间,5.0,0.8568999767303467,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '便利', '逛街', '房间', '舒适']",性价比,44,2.0,19288,4
H44,2020-01-13,图个方便，离地铁近,高级双床间,3.0,0.3935000002384186,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['图', '地铁']",性价比,44,1.5,19289,3
H44,2020-01-16,广州繁华地段，这个价位还可以吧，设备智能,行政大床房,2.0,0.6664999723434448,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['广州', '繁华', '地段', '价位', '设备', '智能']",位置,44,1.5,19290,3
H44,2020-01-16,距离地铁站很近很近，也很繁华,高级双床间,2.0,0.7856000065803528,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['距离', '地铁站', '繁华']",位置,44,1.5,19291,3
H44,2020-01-17,位置很好...可是衞生不夠好。地點去那，都挺方便。 不太會想再回去的感覺...主要衛生不達標準！！ ！,高级双床间,4.0,0.5450000166893005,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['位置', '衞', '生', '夠', '地點', '太', '會', '想', '回去', '感覺', '衛生', '不達', '標準']",设施,44,1.5,19292,3
H44,2020-01-18,每次去广州都住这家，性价比超高！,舒适间(无窗),3.0,0.4952000081539154,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['每次', '广州', '住', '这家', '性价比', '超高']",性价比,44,1.5,19293,3
