景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A46,2020-10-07,天气很好，景色很好很壮观值得去玩。,1.0,0.2558000087738037,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['天气', '景色', '很好', '壮观', '值得']",服务,46,2.0,56996,4
A46,2020-06-08,景点不错，尤其A区的高空栈道景观很好，B区就差多了，玻璃桥就是个坑，还有那石林寺僧侣在门口派香，要求上香收香火钱。,3.0,0.4338000118732452,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['区', '高空', '栈道', '景观', '区', '差', '玻璃', '桥', '坑', '石林', '寺', '僧侣', '门口', '派', '香', '上香', '收', '香火钱']",性价比,46,1.5,56997,3
A46,2020-04-26,和男友家人一起出游，虽然玻璃栈道很短，男友还是很怕怕的，高空栈道很不错，风景也很好，进门先坐了索道，然后去了玻璃栈道（租鞋套要收费5元，玻璃栈道很短），一线天，聪明泉，然后做索道下去，做观光车去高空栈道那边，爬坡不是很久，上去了就很舒服了，总得来说，对于一日游的要当天往返的小伙伴们，这个联票还是可以省很多体力和时间的！,3.0,0.625,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['男友', '家人', '出游', '玻璃', '栈道', '短', '男友', '怕怕', '高空', '栈道', '风景', '进门', '先', '坐', '索道', '玻璃', '栈道', '租鞋', '套要', '收费', '玻璃', '栈道', '短', '一线天', '聪明', '泉', '做', '索道', '做', '观光车', '高空', '栈道', '爬坡', '久', '舒服', '总得来说', '一日游', '当天', '往返', '小伙伴', '联票', '省', '体力']",性价比,46,2.0,56998,4
A46,2020-02-13,报手机号码即可取票，十分方便里面分AB区 一边是索道上去看得景点较多我自己先去了观光车那边，乘到山脚下自己爬上山累到不行 但是很壮观也值了我们去的时候已经下午4点了 所以只游了一个区感觉188门票游玩了2小时太贵了但是可以在入口检票处登记，明天也可以凭票免费进场,6.0,0.4884999990463257,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['报', '手机号码', '即可', '分区', '索道', '先', '观光车', '山脚下', '爬', '上山', '累到', '不行', '壮观', '值', '下午', '区', '感觉', '太贵', '入口', '检票', '处', '登记', '明天', '凭票', '免费', '进场']",服务,46,2.0,56999,4
A46,2020-08-17,玻璃桥贼短，还要另外收费,3.0,0.6075999736785889,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['玻璃', '桥', '贼', '短', '收费']",性价比,46,1.5,57000,3
A46,2020-06-08,景点值得一去，想省力，电瓶车十缆车……价不低,6.0,0.300599992275238,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['值得', '想', '省力', '电瓶车', '十', '缆车', '价', '低']",服务,46,1.0,57001,2
A46,2020-05-04,**山丹霞地貌，石头非常大，一块就是一座山。栈道、一线天、古藤，是这里亮点。还有磨肚缝景区只能一个人慢慢摸索到出口，就是门票偏贵。,3.0,0.3221000134944916,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['山', '丹霞地貌', '石头', '一块', '一座', '山', '栈道', '一线天', '古藤', '亮点', '磨', '肚缝', '只能', '慢慢', '摸索到', '出口', '偏贵']",性价比,46,1.5,57002,3
A46,2020-04-14,感觉良好，风景不错 值得推荐,1.0,0.7692999839782715,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['感觉良好', '风景', '值得', '推荐']",服务,46,2.0,57003,4
A46,2020-11-05,风景不错，适合秋天出游。旧景区气派，新景区精致。,0.0,0.4347000122070312,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['风景', '适合', '秋天', '出游', '旧', '气派', '新', '精致']",卫生,46,3.0,57004,5
A46,2020-01-01,景区大概有两条路线，坐缆车去玻璃栈道，或着坐观光车去天道。看了网友点评缆车上去玻璃栈道性价比不高，我们出游时间也紧张，就去了天道。天道口旁边有两条路，左边是丛林穿越，右边是贵妃谷，中间是天道。之前没有看到两边相路线的介绍，就没去走了。看来新景区需要完善的地方很多。我们走天路大概全程2小时时间，路上遇到游人不到20个，大概元旦假期天气冷，人太少了。景色非常漂亮，丹霞地貌的山石，也要靠些想象，有些还是非常形象，比如白象戏水。,3.0,0.5547999739646912,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['两条路线', '坐', '缆车', '玻璃', '栈道', '或着', '坐', '观光车', '天道', '网友', '点评', '缆车', '玻璃', '栈道', '性价比', '高', '出游', '紧张', '天道', '天', '道口', '旁边', '两条路', '左边', '丛林', '穿越', '右边', '贵妃', '谷', '天道', '两边', '相', '路线', '介绍', '没去', '走', '新', '完善', '走', '天路', '全程', '路上', '游人', '不到', '元旦假期', '天气', '冷', '太', '少', '景色', '漂亮', '丹霞地貌', '山石', '想象', '形象', '白象', '戏水']",性价比,46,-1.0,57005,1
