景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A23,2020-09-13,景色很美。还有孔雀。圆子蛮小的，如果只是简单拍拍照，一小时转完。,11.0,0.2976999878883362,"景色, 美, 感觉, 山上, 值得, 中, 优美, 拍, 交通, 少","['景色', '美', '孔雀', '圆子', '简单', '拍拍', '转完']",位置,23,1.5,46859,3
A23,2020-01-01,没有想到在中山还有这么一座供人赏心悦目的私家古典花园一中山**一又名中山大宅门，坐落于中山市南区北台，是岭南最大的私家庭园。中山**建于1998年，占地百亩，由**主人黄远新亲自设计，并从苏州征调百名园林能工巧匠历时五年共同建成。其建园初衷出于为母亲建造一处淡雅精致、颐养天年的静心居所，特以母亲的姓氏命名为**，后母亲感慰儿子的孝心，更为了让天下所有的人都来感受其儿子的孝行，建议主人把园区对外开放。,0.0,0.4239999949932098,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['想到', '中山', '一座', '供', '赏心悦目', '私家', '古典', '花园', '中山', '又名', '中山', '大宅门', '坐落于', '中山', '市南区', '北台', '岭南', '私家', '庭园', '中山', '建于', '年', '占地', '百亩', '主人', '黄远', '新', '设计', '苏州', '征调', '百名', '园林', '能工巧匠', '历时', '五年', '建成', '建园', '初衷', '母亲', '建造', '一处', '淡雅', '精致', '颐养天年', '静心', '居所', '特', '母亲', '姓氏', '命名', '母亲', '感慰', '儿子', '孝心', '了让', '天下', '感受', '儿子', '孝行', '建议', '主人', '园区', '对外开放']",卫生,23,4.0,46860,5
A23,2020-03-31,环境优美，适合散步聊天。很安静清爽。。。。。。。。。。。。。,0.0,0.8154000043869019,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['环境优美', '适合', '散步', '聊天', '安静', '清爽']",卫生,23,2.0,46861,4
A23,2020-07-07,非常罕见的美丽古花园和入场费是可以接受的。它也带来历史教育目的。,0.0,0.5467000007629395,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['罕见', '美丽', '花园', '入场费', '接受', '带来', '历史', '教育', '目的']",卫生,23,3.0,46862,5
A23,2020-11-29,门票不便宜，不过胜在人不多，舒服,11.0,0.3246000111103058,"景色, 美, 感觉, 山上, 值得, 中, 优美, 拍, 交通, 少","['便宜', '胜', '舒服']",位置,23,2.0,46863,4
A23,2020-02-02,临近过年去的，人不多，很清静，适合全家游玩儿。,0.0,0.4605000019073486,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['临近', '过年', '人不多', '清静', '适合', '全家']",卫生,23,1.0,46864,2
A23,2020-05-15,总体不错，园林保护的挺好，亭台楼阁长廊，有假山有水绿化不错，广东四大名园之一,0.0,0.4027000069618225,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['总体', '园林', '保护', '挺好', '亭台楼阁', '长廊', '假山', '水', '绿化', '广东', '四大', '名园']",卫生,23,1.0,46865,2
A23,2020-08-15,不出广东入苏州，应该是目前最像苏杭的一个景点，想去苏杭又各种原因不能去的，可以来这游览。,6.0,0.5307000279426575,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['广东', '入', '苏州', '苏杭', '想', '苏杭', '原因', '游览']",服务,23,1.5,46866,3
A23,2017-06-08,位于中山的南区，开车自驾的话很方便，门口就可以停车，不限时间，不收费，这点很好。**是岭南特色的园林建筑，地方不大，但是却很精致，环境十分清幽，处处皆景。园林里有很多非常有艺术价值的小景，很多花草树木长得都很有观赏价值，非常适合拍照，里面有衣服可以出租，价格也不是很贵。个人觉得价格稍微偏贵，降到一半比较合理，园林也有些年久失修，比如说有些池已经干涸了。总体还是可以的，周末好去处。,0.0,0.2987000048160553,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['位于', '中山', '南区', '开车', '自驾', '门口', '停车', '限', '收费', '岭南', '特色', '园林建筑', '精致', '环境', '清幽', '皆', '园林', '艺术', '价值', '小景', '花草树木', '长', '观赏价值', '非常适合', '拍照', '衣服', '出租', '价格', '贵', '价格', '稍微', '偏贵', '降到', '一半', '园林', '年久失修', '干涸', '总体', '周末', '好去处']",卫生,23,3.0,46867,5
A23,2020-06-19,第一次上这个网买票。价格比外面的便宜很多，而且发票快取票方便，刚下单就有短信发过来。很靠谱服务好下次还会用。,4.0,0.4113999903202057,"便宜, 价格, 优惠, 网上, 现场, 不用, 实惠, 排队, 购票, 订","['第一次', '网', '价格比', '外面', '便宜', '发票', '下单', '短信', '发过来', '谱', '服务', '下次']",性价比,23,1.0,46868,2
A23,2020-11-29,其实门票也不便宜，不过胜在人不多，舒服,11.0,0.3251999914646148,"景色, 美, 感觉, 山上, 值得, 中, 优美, 拍, 交通, 少","['便宜', '胜', '舒服']",位置,23,2.0,46869,4
A23,2020-10-12,风景和空气都不错，孩子也感受到“四为书院”的传统文化，值得一去,1.0,0.3330999910831451,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['风景', '空气', '感受', '书院', '传统', '文化', '值得']",服务,23,1.0,46870,2
A23,2020-04-05,这是我来中山后感觉最好的景点之一，是AAAA级景点，门票60元，虽票价高点，但还是很值得去的，园子有江南味道，景致漂亮，回味无穷,10.0,0.3535999953746795,"喜欢, 下次, 漂亮, 朋友, 值得, 去过, 机会, 字, 开心, 风景优美","['中山', '感觉', '级', '票价', '高点', '值得', '园子', '江南', '味道', '景致', '漂亮', '回味无穷']",位置,23,2.0,46871,4
A23,2020-06-04,中山**，也叫中山大宅门，坐落在广东省中山市南区北台村，是目前岭南最大的私家花园，建于1998年。**是园主黄远新为了孝敬母亲而亲自设计且历时五年建成，并以母亲姓氏命名，母亲为了让天下人都来感受儿子的孝行，建议把园区对外开放。**占地百亩，倚山而建，以岭南特色为基调，综合了中国古典园林的精髓，同时吸收了西式园林的风格，既是山水美景的展示，也是浓浓亲情的体现，很值得一游。,0.0,0.4918999969959259,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['中山', '中山', '大宅门', '坐落', '广东省', '中山', '市南区', '北台', '村', '岭南', '私家花园', '建于', '年', '园主', '黄远', '新', '孝敬', '母亲', '设计', '历时', '五年', '建成', '母亲', '姓氏', '命名', '母亲', '天下人', '感受', '儿子', '孝行', '建议', '园区', '对外开放', '占地', '百亩', '倚', '山', '建', '岭南', '特色', '基调', '综合', '中国', '古典', '园林', '精髓', '吸收', '西式', '园林', '风格', '山水', '美景', '展示', '浓浓', '亲情', '体现', '值得']",卫生,23,4.0,46872,5
A23,2020-08-14,园林风景的确不错，但是总给人感觉维护保养不到位。本体面积不大，可观性不算太高，对比于60的原票价来说就有点过高，所以导致观园人数并不多。当然周边的服务行业没跟上也是个很重要的原因。希望以后能得到政府重视大力开发。毕竟也是广东四大名园之一啊。,3.0,0.320499986410141,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['园林', '风景', '总', '感觉', '维护', '保养', '到位', '本体', '面积', '可观', '性', '不算', '太', '高', '原', '票价', '高', '导致', '观园', '人数', '并不多', '周边', '服务行业', '跟上', '原因', '希望', '政府', '重视', '开发', '广东', '四大', '名园']",性价比,23,3.0,46873,5
A23,2020-07-07,游玩人数不少，为拍照而去的，不过行程还是成功的！希望园方多推出平台优惠票，推出更多节目活动，可惠及民生！,6.0,0.2739999890327453,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['人数', '拍照', '行程', '成功', '希望', '园方', '推出', '平台', '优惠', '推出', '节目', '活动', '惠及', '民生']",服务,23,2.0,46874,4
A23,2020-07-24,传承中华文化，弘扬民族精神。,11.0,0.3589999973773956,"景色, 美, 感觉, 山上, 值得, 中, 优美, 拍, 交通, 少","['传承', '中华文化', '弘扬', '民族', '精神']",位置,23,1.5,46875,3
A23,2020-10-16,曾经经过多次都没有进去，以为不过是个普通的公园，进去了发现是一个很精致的园林，值得一看。价格低一点更好。对面的山庄吃饭也是很不错的安排。,0.0,0.3921000063419342,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['公园', '发现', '精致', '园林', '值得一看', '价格低', '一点', '更好', '对面', '山庄', '吃饭', '安排']",卫生,23,1.0,46876,2
A23,2020-05-20,给长辈定的哦还不错哦 大宅子呀 反馈很不错呢 附近如果再逛逛更好呢 就是这样子啊 果然是 么么哒哦哦,11.0,0.6154000163078308,"景色, 美, 感觉, 山上, 值得, 中, 优美, 拍, 交通, 少","['长辈', '宅子', '反馈', '逛逛', '更好', '样子', '哒']",位置,23,1.5,46877,3
A23,2020-10-06,挺漂亮的园林，管理很好，去哪儿订票取票很是方便，价格也很合理，赞！,0.0,0.3481000065803528,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['漂亮', '园林', '管理', '价格', '赞']",卫生,23,2.0,46878,4
A23,2020-11-20,很有特色的一个园子，去的时候人也少，悠然自在，漫步其中,6.0,0.3998999893665313,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['特色', '园子', '少', '悠然', '漫步']",服务,23,1.0,46879,2
A23,2020-04-06,还可以吧，去过苏州园林的应该会觉得很眼熟。里面的石头确实值得一看，造型都挺奇特的，布景也挺有讲究。但收费个人觉得贵了点。,1.0,0.2962999939918518,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['去过', '苏州园林', '眼熟', '石头', '确实', '值得一看', '造型', '奇特', '布景', '讲究', '收费', '贵']",服务,23,1.0,46880,2
A23,2020-05-19,体验一般，很小的地方，价格还贵！,7.0,0.5148000121116638,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['体验', '很小', '价格', '贵']",性价比,23,1.5,46881,3
A23,2020-06-04,50块值！,0.0,0.0768999978899955,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮",['块值'],卫生,23,1.5,46882,3
