酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H43,2020-01-01,在小蛮腰的正对面，酒店不远处有地铁站，出行很方便，晚上可以欣赏小蛮腰夜景，还可看到珠江夜景，对面有星巴克，性价比不错,高级商务双床房,2.0,0.5370000004768372,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['小蛮', '腰', '正对面', '不远处', '地铁站', '出行', '晚上', '欣赏', '小蛮', '腰', '夜景', '珠江', '夜景', '对面', '星巴克', '性价比', '不错']",位置,43,1.0,18980,2
H43,2020-01-01,酒店设施是旧了一点，但是看广州塔没问题，视野清晰,高级商务双床房,2.0,0.7389000058174133,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['酒店设施', '旧', '一点', '广州', '塔', '视野', '清晰']",位置,43,1.0,18981,2
H43,2020-01-01,还可以，环境可以看到广州塔,高级商务大床房,1.0,0.3361000120639801,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['环境', '广州', '塔']",卫生,43,1.5,18982,3
H43,2020-01-02,地理位置不错，主要是夜景不错。但是太老旧的酒店了，服务也很一般，就性价比而言，非常一般。大床房床不够大，不是很舒服。谨慎推荐入住。,商务大床房,2.0,0.4086000025272369,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['地理位置', '不错', '夜景', '不错', '太', '旧', '服务', '性价比', '大床', '房床', '舒服', '谨慎', '推荐', '入住']",位置,43,3.0,18983,5
H43,2020-01-02,酒店位置不错，老酒店，但各方面维护的不错。服务，卫生都很好。周边吃喝购都还方便。,商务双床房,5.0,0.670799970626831,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '不错', '维护', '不错', '服务', '卫生', '周边', '吃喝', '购']",性价比,43,1.0,18984,2
H43,2020-01-02,太陈旧了，卫生环境差,广州塔景观房,6.0,0.4300000071525574,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['太', '陈旧', '卫生', '环境', '差']",设施,43,0.0,18985,1
H43,2020-01-03,只是看“小蛮腰”电视塔方便，其它的都不怎么样，餐厅价格挺贵的，真的性价比不高。,广州塔高级景观房,3.0,0.5914999842643738,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['小蛮', '腰', '电视塔', '不怎么样', '餐厅', '价格', '挺贵', '真的', '性价比', '高']",性价比,43,1.5,18986,3
H43,2020-01-03,除了位置可以，其他比如早餐很一般，服务也很一般，不建议入住，性价比不高,商务大床房,5.0,0.6129000186920166,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '早餐', '服务', '建议', '入住', '性价比', '高']",性价比,43,1.5,18987,3
H43,2020-01-03,订的广州塔观景房。跨年的好选择，可惜安全问题没有倒计时。设施比其他商务酒店旧一点。但是干净卫生没问题。,广州塔景观房,2.0,0.5475000143051147,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['订', '广州', '塔', '观景', '房', '跨', '年', '选择', '可惜', '倒计时', '设施', '商务酒店', '旧', '一点', '干净', '卫生']",位置,43,0.0,18988,1
H43,2020-01-04,风景很不错,商务双床房,5.0,0.7141000032424927,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['风景', '不错']",性价比,43,1.5,18989,3
