酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H38,2020-01-01,非常棒的一家度假酒店，服务也很好，前台帮忙免费升级成海景房，真心感谢！,豪华山景大床房,0.0,0.921999990940094,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['棒', '一家', '度假', '服务', '帮忙', '免费', '升级成', '海景房', '真心', '感谢']",服务,38,2.0,17412,4
H38,2020-01-01,酒店环境优美,豪华海景大床房,5.0,0.5705999732017517,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['环境优美'],性价比,38,1.0,17413,3
H38,2020-01-03,每次都住这个酒店，方便，床舒服,豪华海景双床房,3.0,0.59170001745224,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['每次', '住', '床', '舒服']",性价比,38,1.0,17414,3
H38,2020-01-04,环境一流服务到位,豪华海景双床房,5.0,0.7856000065803528,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '一流', '服务到位']",性价比,38,1.0,17415,3
H38,2020-01-05,环境超赞，酒店私人沙滩，可以漫步沙滩，很幽静，很适合静静地发呆度假。早餐的出品也挺好的，味道不错。就是海景房没什么特别，不值得多花钱去换。,豪华海景双床房,0.0,0.2415000051259994,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['环境', '超赞', '私人', '沙滩', '漫步', '沙滩', '幽静', '适合', '静静地', '发呆', '度假', '早餐', '出品', '挺好', '味道', '不错', '海景房', '没什么', '特别', '值得', '多花钱', '换']",服务,38,3.0,17416,4
H38,2020-01-05,海景房真舒适,豪华山景大床房,1.0,0.519599974155426,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['海景房', '真', '舒适']",卫生,38,1.0,17417,3
H38,2020-01-06,酒店海滩不错,豪华山景双床房,5.0,0.3968999981880188,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['海滩', '不错']",性价比,38,1.0,17418,3
H38,2020-01-06,早餐情况一般吧， 人多的时候会比较丰富，可以加床 单要另外收费。 带小孩还是挺方便的， 因为 1楼 有儿童娱乐区， 还算好。 酒店有停车场,豪华山景双床房,3.0,0.5033000111579895,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['早餐', '情况', '加', '床单', '收费', '小孩', '楼', '儿童', '娱乐区', '算', '停车场']",性价比,38,1.0,17419,3
H38,2020-01-06,早餐很好！,豪华山景大床房,5.0,0.5709999799728394,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['早餐'],性价比,38,1.0,17420,3
H38,2020-01-07,实话实说，酒店已经挺旧得了，整个酒店员工也缺乏活力，感觉太过于懒散了。,豪华山景大床房,3.0,0.7576000094413757,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['实话实说', '旧', '员工', '缺乏活力', '感觉', '太', '懒散']",性价比,38,-1.0,17421,2
H38,2020-01-09,环境不错，设施稍显陈旧,豪华山景双床房,5.0,0.8774999976158142,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错', '设施', '稍', '显', '陈旧']",性价比,38,-1.0,17422,2
H38,2020-01-09,办理入住要办到下午4:30，真是很无语??,豪华山景大床房,4.0,0.4997000098228454,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['办理', '入住', '办到', '下午', '语']",设施,38,1.0,17423,3
