景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A28,2020-07-02,整体效果不错的，取票速度比较快，有专用专用窗口,5.0,0.8680999875068665,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['整体', '效果', '速度', '专用', '专用', '窗口']",服务,28,1.0,50140,3
A28,2020-08-28,出游当天人很多，要排很长的队，领取套票很方便，到相应窗口扫码就可以了，就是要排队等船上岛时间太长，上到岛已经下午5点，没有时间去海边玩水就直接跑去吃东西。晚上也下起了雨，还好第二天早上没有下雨阴天可以去海边玩玩水，沙滩还算干净，就是海水没有想象中的蓝，可能是天气影响了吧，总体感觉一般。,6.0,0.3111999928951263,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['出游', '当天', '要排', '长', '队', '领取', '套票', '窗口', '扫码', '排队', '船上', '岛', '太', '长', '上到', '岛', '下午', '海边', '玩水', '跑', '吃', '东西', '晚上', '下起', '雨', '还好', '第二天', '早上', '下雨', '阴天', '海边', '玩玩', '水', '沙滩', '算', '干净', '海水', '想象', '中', '蓝', '天气', '影响', '总体', '感觉']",服务,28,-1.0,50141,1
A28,2020-05-21,环境一般般，一般般，吃得不多。,7.0,0.4153999984264374,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['环境', '一般般', '一般般', '吃']",性价比,28,1.0,50142,3
A28,2020-04-29,不错，岛上很干净，也安静！渡假好地方,0.0,0.4131999909877777,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['岛上', '干净', '安静', '渡假']",卫生,28,1.0,50143,3
A28,2020-05-22,岛是挺大的，但是旅游区就这里，里面吃的挺贵，住倒是不贵挺好，感觉可以自己去岛上其他地方玩玩就好了,0.0,0.4690000116825104,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['岛', '挺大', '旅游区', '吃', '挺贵', '住', '倒', '不贵', '感觉', '岛上', '玩玩']",卫生,28,1.0,50144,3
A28,2020-09-09,**旅游度假，水质清澈，沙细浪高，沙滩卫生环境好，海水浴场管理到位有免费的救生衣，救生员负责任。食宿方便。是旅游度假玩水的好地方。,0.0,0.3815000057220459,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['度假', '水质', '清澈', '沙', '细浪', '高', '沙滩', '卫生', '环境', '海水浴场', '管理', '到位', '免费', '救生衣', '救生员', '负责', '食宿', '度假', '玩水']",卫生,28,5.0,50145,5
A28,2020-10-07,之前都是排队买票，这次试着在去哪儿买了个套票，价格有优惠那么一点了，但取票真的很方便，重点不用排队，回程的票也含在里面。,4.0,0.7405999898910522,"便宜, 价格, 优惠, 网上, 现场, 不用, 实惠, 排队, 购票, 订","['排队', '试', '套票', '价格', '优惠', '一点', '真的', '重点', '不用', '排队', '回程', '含']",性价比,28,1.0,50146,3
A28,2020-06-13,建议大家去**，因为**没有怎么大开发基本原生态，岛上也不坑人，总体感觉值得一大家的人去玩，但是最少两天起，不然时间太仓促了，去到**镇需要座45分钟船才可以到达，图中的心形是自己挖的，不错吧,3.0,0.5353999733924866,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['建议', '开发', '原生态', '岛上', '坑人', '总体', '感觉', '值得', '最少', '两天', '太仓促', '镇', '座', '分钟', '船', '到达', '图', '中', '心形', '挖']",性价比,28,2.0,50147,5
A28,2020-04-22,**的金沙滩特别漂亮，沙子很细，水很清。海鲜很新鲜便宜。还有倪猴自然保护区，镇岛之宝的大佛，价格也很合理。海边随处可以捡到新鲜的活贝壳。,3.0,0.2599999904632568,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['金沙滩', '特别', '漂亮', '沙子', '细', '水', '清', '海鲜', '新鲜', '便宜', '倪猴', '自然保护区', '镇岛', '宝', '大佛', '价格', '海边', '随处', '捡', '新鲜', '贝壳']",性价比,28,5.0,50148,5
A28,2020-10-23,旅游最最主要的是选对出行人。哪里都好玩。很不错的一次短途出行。只是景点服务与卫生及整体的开发还是很有空间的。,2.0,0.3061000108718872,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['最最', '选', '出行', '好玩', '短途', '出行', '服务', '卫生', '整体', '开发', '空间']",设施,28,2.0,50149,5
