酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H36,2020-01-01,酒店位置近牌坊，對面有大型購物中心和超市，酒店有停車場，有游泳池，四樓有酒巴，開到早上兩點，二樓有中歺廳飲茶不錯，二十九樓是自助餐廳，早餐在那裏，客房很大，有浴缸。 每次去都住那裏。,豪华大床房,4.0,0.5529999732971191,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['位置', '牌坊', '對', '面有', '大型', '購物', '中心', '超市', '停', '車場', '游泳池', '樓', '酒', '開到', '早上', '兩點', '樓有中', '歺', '廳', '飲', '茶', '錯', '二十九', '樓', '自助餐', '早餐', '在那', '裏', '客房', '很大', '浴缸', '每次', '都住那', '裏']",设施,36,1.5,16809,3
H36,2020-01-02,非常喜欢卫生间大,豪华双床房,1.0,0.7134000062942505,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['喜欢', '卫生间']",卫生,36,1.0,16810,2
H36,2020-01-02,酒店本身環也不錯！大堂很寬躺！員工態度也很有善！很樂於幫助！酒店房間也很寬躺！我住啲房間洗手間更是大得驚人??！酒店在市中心地區，無論買、食都好方便，12時多去宵夜也沒有問題？對面又有大商場！超級市場！而且七星岩牌坊也只是在酒店斜對面！這酒店各方面也很不錯！,豪华双床房,4.0,0.7422000169754028,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['環', '不錯', '寬', '躺', '員工', '態度', '善', '樂', '於', '幫助', '房間', '寬', '躺', '住', '啲', '房', '間', '洗手', '間', '更是', '驚人', '市中心', '地區', '無論', '買', '食', '時', '宵夜', '沒有', '問題', '對面', '大商', '場', '超級', '市場', '七星岩', '牌坊', '斜', '對', '面', '這', '不錯']",设施,36,1.5,16811,3
H36,2020-01-02,早餐感觉一般,豪华湖景双床房,5.0,0.713100016117096,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '感觉']",性价比,36,1.5,16812,3
H36,2020-01-02,停车场好像不大,豪华湖景大床房,6.0,0.391400009393692,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['停车场', '好像']",设施,36,1.5,16813,3
H36,2020-01-02,非常喜欢卫生间大,豪华大床房,1.0,0.7134000062942505,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['喜欢', '卫生间']",卫生,36,1.0,16814,2
H36,2020-01-02,酒店位置很好，对面就是**,豪华湖景大床房,2.0,0.7139000296592712,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '对面']",位置,36,1.5,16815,3
H36,2020-01-03,老酒店但是依然很好，设施完备，停车也很好，周边更是应有尽有，距离七星岩走走也可以到达。早餐丰富还有旋转餐厅，可以一览肇庆。推荐入住。,豪华双床房,2.0,0.4205999970436096,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['依然', '设施', '完备', '停车', '周边', '更是', '应有尽有', '距离', '七星岩', '走走', '到达', '早餐', '旋转', '餐厅', '一览', '肇庆', '推荐', '入住']",位置,36,1.0,16816,2
H36,2020-01-03,位于市中心的老牌五星酒店，位置很不错，出门就是七星岩景区，这次时间紧没来得及，有机会再去吧。房间挺大，特别是有一间超大的单独洗漱间，惊叹之余又有点为酒店觉得可惜，空间利用率不高。酒店的中餐味道很不错，喜欢粤菜的可以不用出门就有不错的体验。,豪华大床房,5.0,0.3073999881744385,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位于', '市中心', '老牌', '五星', '位置', '不错', '出门', '七星岩', '时间', '紧', '机会', '房间', '特别', '一间', '超大', '单独', '洗漱间', '惊叹', '之余', '可惜', '空间', '利用率', '高', '中餐', '味道', '不错', '喜欢', '粤菜', '不用', '出门', '不错', '体验']",性价比,36,1.0,16817,2
H36,2020-01-03,环境优雅！素质好！,豪华大床房,1.0,0.6191999912261963,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['环境', '优雅', '素质']",卫生,36,1.0,16818,2
