景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A50,2020-05-21,**公园是广东省最大的自然保护区，是珍稀动植物宝库。公园位于**山脉的核心，在乳源瑶族自治县与湖南省交界地带。东南距韶关市区70公里，北距坪石镇50公里，东离京珠高速公路大桥出口10公里，面积273平方公里。 这里有超过二千种的植物，有广东唯一的原始森林。它是1993年经林业部批准成立的，是中国亚热带绿阔叶林中心地带，这里大片原始森林保存着最完整的自然生态系统,0.0,0.2526000142097473,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['公园', '广东省', '自然保护区', '珍稀', '动植物', '宝库', '公园', '位于', '山脉', '核心', '乳源瑶族自治县', '湖南省', '交界', '地带', '东南', '韶关市', '区', '公里', '北距', '坪石', '镇', '公里', '东', '离京', '珠', '高速公路', '大桥', '出口', '公里', '面积', '平方公里', '超过', '二千', '植物', '广东', '唯一', '原始森林', '年', '林业部', '批准', '成立', '中国', '亚热带', '绿', '阔叶林', '中心地带', '大片', '原始森林', '保存', '完整', '自然生态', '系统']",卫生,50,1.0,57951,2
A50,2017-08-23,风景是很好，唯一缺点就是景区门口验电子票窗口里面的工作人员，素质实在太差，明明订了电子票，也不帮你查订单，只说除了同程的订单，其他没有合作的第三方代理不能兑换，态度恶劣，看到别人问她借支笔，她明明自己拿着还说没有，根本当游客是透明。,6.0,0.4857999980449676,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['风景', '唯一', '缺点', '门口', '验', '电子', '窗口', '工作人员', '素质', '实在', '太', '差', '明明', '订', '电子', '帮', '查', '订单', '同程', '订单', '合作', '第三方', '代理', '兑换', '态度恶劣', '问', '借支', '笔', '明明', '游客', '透明']",服务,50,2.0,57952,4
A50,2020-04-05,门票八十元一张，我们刚到售票处，售票员问我们带学生证没有，学生半票，可把我乐坏了，结果看了下同伴说胡子都这么长还学生？哈哈门口很多本地司机，因为之前在网上有看过这些消息，觉得有坑，他们说上去120，我们都没理，不过还是出于礼貌多留了个号码，售票大姐挺好，见我有开车，硬是让我自己开车，本来不想开车，都上了班车，后来回想还好听了她的话大赞，还特意告诉我们怎么走，怎么坐园内车，写在纸上，可能我的娃娃脸太严重让她有点很不放心！          我们开车停在瀑布群入口，就准备奋斗了，走了两个多小时才到瀑布群出口，可能我们边玩边走很慢，这期间只是偶尔碰到几个下山的，应该都没几个人爬山，出口时一出来碰到几个外国人，还把我吓一跳，他们给我们点赞，瀑布群空气非常好，湿度很高，有几十种苔癣植被，我喜欢微观世界，所以拍了很多照片，稍做修整我们就继续去小黄山，差不多三点多才到顶，只能说这里适合城市喧嚣后想要找一个安静的地方的人，空气好，信号弱，爬山很辛苦，回来时实在走不动，因为我们下山时遇到了工作人员上山，我就问了下怎么坐车，后来到等车点我们两个都走不动了，坐在休闲椅等车嗑瓜子，见一辆传奇新能源的车慢慢走过，后来又停下倒走，后来才知道他是免费搭乘我们所以这里山美水美人也美，晚上回来在酒店美美的吃一顿，然后去泡个温泉超级舒服，第二天七点听着鸟叫很安心，今天准备回佛山再去玻璃桥，昨天泡温泉认识的深圳大姐说环境超好！好了我觉得这里值得来，安静，空气好！酒店也很舒服，床很软，连马桶都是智能,6.0,0.4564999938011169,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['八十', '一张', '售票处', '售票员', '问', '学生证', '学生', '半票', '乐坏了', '同伴', '胡子', '长', '学生', '门口', '司机', '网上', '看过', '消息', '坑', '没理', '礼貌', '留', '号码', '售票', '大姐', '开车', '硬是', '开车', '本来', '不想', '开车', '班车', '回想', '好听', '大赞', '特意', '告诉', '走', '坐', '园内', '车', '写', '纸', '娃娃脸', '太', '放心', '开车', '停', '瀑布群', '入口', '奋斗', '走', '两个', '瀑布群', '出口', '边玩', '走', '很慢', '期间', '碰到', '几个', '下山', '几个', '爬山', '出口', '时', '碰到', '几个', '外国人', '吓一跳', '赞', '瀑布群', '空气', '湿度', '高', '几十种', '苔癣', '植被', '喜欢', '微观世界', '拍', '照片', '稍', '做', '修整', '黄山', '三点', '顶', '只能', '适合', '城市', '喧嚣', '想要', '找', '安静', '空气', '信号', '弱', '爬山', '辛苦', '回来', '时', '实在', '走不动', '下山', '时', '工作人员', '上山', '问', '坐车', '车点', '两个', '走不动', '坐在', '休闲椅', '车', '嗑瓜子', '一辆', '传奇', '新能源', '车', '慢慢', '走过', '停下', '倒', '走', '免费', '搭乘', '山美水', '美人也美', '晚上', '回来', '美美', '吃', '一顿', '温泉', '超级', '舒服', '第二天', '七点', '听', '鸟叫', '安心', '回', '佛山', '玻璃', '桥', '昨天', '泡温泉', '深圳', '大姐', '环境', '超好', '值得', '安静', '空气', '舒服', '床', '软', '马桶', '智能']",服务,50,11.0,57953,5
A50,2017-08-31,山清水秀，空气清新，值得一游。可惜枯水期，河都露底了。工作人员的建议很实在，游小黄山时车停迎客松那的停车场，爬完后从最上边的停车场往下走没那么累，瀑布群和亲水谷都是从进口入，因为水不多所以走一段就回头了。水很清澈，碧蓝碧蓝的，超诱人。如果丰水期来还是建议从出口进往下走，不用爬陡峭的阶梯那么累。,3.0,0.4041000008583069,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['山清水秀', '空气清新', '值得', '可惜', '枯水期', '河都', '露底', '工作人员', '建议', '实在', '游小', '黄山', '时车', '停', '迎客松', '停车场', '爬', '上边', '停车场', '往下走', '累', '瀑布群', '和亲', '水谷', '是从', '进口', '入', '水不多', '走', '一段', '回头', '水', '清澈', '碧蓝', '碧蓝', '超', '诱人', '丰水期', '建议', '出口', '进', '往下走', '不用', '爬', '陡峭', '阶梯', '累']",性价比,50,3.0,57954,5
A50,2020-02-19,**就是湖南蛮山广东一段，景色比不上湖南段，胜在地势较陡峭，但是景区开发不完善，如果晚上要赶回韶关，必须要在5点多钟赶最后一班车。,6.0,0.3242000043392181,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['湖南', '蛮山', '广东', '一段', '景色', '比不上', '湖南', '段', '胜', '地势', '陡峭', '开发', '完善', '晚上', '赶回', '韶关', '钟', '班车']",服务,50,1.0,57955,2
A50,2020-04-02,第一天1450到韶关东站，上去乳源的大巴，15点发车，16点到达乳源，买去五指山的大巴车票，1630出发，1730到达五指山，入住农家乐(100元)。第二天早七点出门，吃早餐，8点到乳源**公园售票处，告知要是乘线车就赶紧到门口去买票游览，急行军，买票，40元的半价票，8点10分发车，9点到达小黄山景区进口，1045回到停车场。11点15到九重天，反向走瀑布群景区，13点到达瀑布群入口。乘线车13点30到达亲水谷，16点10坐线车出景区。晚餐，橙屋餐厅，住宿农家乐(100元)。,6.0,0.7803999781608582,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['第一天', '韶关', '东站', '乳源', '大巴', '发车', '到达', '乳源', '五指山', '大巴车', '出发', '到达', '五指山', '入住', '农家乐', '第二天', '早', '七点', '出门', '吃', '早餐', '乳源', '公园', '售票处', '告知', '乘线车', '赶紧', '门口', '游览', '急行军', '半价票', '发车', '到达', '黄山', '进口', '回到', '停车场', '九重天', '反向', '走', '瀑布群', '到达', '瀑布群', '入口', '乘线', '车点', '到达', '亲', '水谷', '坐', '线车', '晚餐', '橙屋', '餐厅', '住宿', '农家乐']",服务,50,1.5,57956,3
A50,2020-05-30,**公园真是好美，一进去就觉得空气跟外面完全不一样，清新自然。去到亲水平台，溪水清新见底，可以见到溪底的鹅卵石，溪水透明明亮。到了瀑布群，每一个瀑布都有不同的景色，或大气磅礴、或细水潺潺，或喘急直下、或缓缓流淌，每一处都美不胜收。,11.0,0.2842000126838684,"景色, 美, 感觉, 山上, 值得, 中, 优美, 拍, 交通, 少","['公园', '美', '空气', '外面', '清新自然', '亲水', '平台', '溪水', '清新', '底', '见到', '溪底', '鹅卵石', '溪水', '透明', '明亮', '瀑布群', '瀑布', '景色', '大气磅礴', '细水', '潺潺', '喘', '急直', '缓缓', '流淌', '每一处', '美不胜收']",位置,50,2.0,57957,4
A50,2017-05-15,生态环境保护很好，空气质量很好瀑布漂亮，小黄山秀丽，可以没有缆车，上下爬山很累,11.0,0.2477999925613403,"景色, 美, 感觉, 山上, 值得, 中, 优美, 拍, 交通, 少","['生态', '环境保护', '空气质量', '瀑布', '漂亮', '黄山', '秀丽', '缆车', '爬山', '累']",位置,50,1.0,57958,2
A50,2020-04-21,森林茂密，空气中都是负离子。可以开车上山顶，带老人小孩来都可以。,6.0,0.3844000101089477,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['森林', '茂密', '空气', '中', '负离子', '开车', '山顶']",服务,50,1.5,57959,3
A50,2020-04-20,没事去散步，感觉还是很不错的！,0.0,0.4970999956130981,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['没事', '散步', '感觉']",卫生,50,-1.0,57960,1
