景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A04,2021-03-10,应该说主要还是便宜吧！因为知道禁忌人比较少，所以包的夜场，但事实上人太少了，玩起来也没有那么快，因为很多的项目是需要等人的，因为气候原因，因为天气原因，因为夜场的原因，很多项目没有开好，在主要几几个项目基本上都开了，但是有些项目我们年龄大的人也玩玩不了，所以实际上也就是简简单单的玩了一下，然后看看景色就出去了，因为之前刚从迪士尼回来，实际体验差异还是比较大的，当然价格差，差距也比较大，迪士尼每个细节做的都非常好，体验非常棒，这里的话，项目的确要刺激一些，但是整体还是比较像游乐场设备什么的，还是没有迪士尼的精致,2.0,0.3600000143051147,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['便宜', '禁忌', '少', '包', '夜场', '事实上', '太', '少', '玩起来', '项目', '气候', '原因', '天气', '原因', '夜场', '原因', '项目', '开', '几个', '项目', '开', '项目', '年龄', '玩玩', '实际上', '简简单单', '景色', '迪士尼', '回来', '体验', '差异', '价格', '差', '差距', '迪士尼', '细节', '做', '体验', '棒', '项目', '刺激', '整体', '游乐场', '设备', '迪士尼', '精致']",设施,4,-1.0,12929,2
A04,2020-09-23,和最爱的朋友一起玩真的快乐,10.0,0.8154000043869019,"喜欢, 下次, 漂亮, 朋友, 值得, 去过, 机会, 字, 开心, 风景优美","['最爱', '朋友', '真的', '快乐']",位置,4,1.0,12930,4
A04,2020-05-08,雪山飞龙最好玩了，项目好多，买年卡很划算,2.0,0.8680999875068665,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['雪山', '飞龙', '好玩', '项目', '好多', '年', '卡', '划算']",设施,4,4.440892098500626e-16,12931,3
A04,2020-11-26,深圳**内件设施真的非常豪华，但美中不足的工作人员态度太恶劣，魔幻城堡小火车和小木马的负责人，要求孩子满90厘米可以玩，计量过后刚好90她非说没到90，然后前一个孩子明明都不够90她量都没量就放进去了，剩下我们孩子在外面哭她也还是不让进，我说那前一个80多厘米的你都不量就让进了，也根本体现不出你工作认真，为什么就要在这较劲，她也不理，就关门启动小火车了，**接纳五湖四海的游客，因第一个项目就扫了兴，孩子在外面哭的非常可怜，我们也没办法只好灰溜溜的回家，希望游乐园的负责人员招一些有上进心的员工，因一件小事可以看出整个环境的素质，谢谢！,6.0,0.3549999892711639,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['深圳', '内件', '设施', '真的', '豪华', '美中不足', '工作人员', '态度', '太', '恶劣', '魔幻', '城堡', '火车', '木马', '负责人', '厘米', '计量', '过后', '非', '没到', '前', '明明', '量', '没量', '放进去', '剩下', '外面', '哭', '不让', '进', '那前', '多厘米', '不量', '就让', '进', '体现', '不出', '工作', '较劲', '不理', '关门', '启动', '火车', '接纳', '五湖四海', '游客', '第一个', '项目', '扫', '兴', '外面', '哭', '可怜', '办法', '只好', '灰溜溜', '回家', '希望', '游乐园', '负责', '人员', '招', '上进心', '员工', '一件', '小事', '环境', '素质', '谢谢']",服务,4,0.0,12932,3
A04,2020-09-01,项目还可以挺多，不过消费这一块不咋样，说是没有强制消费，但还是有不过是变相包装了一下，还有服务这一块，虽然能理解为了业绩直接立一个牌子明码标价额外给钱不用排队，但是工作人员介绍叫别人去买不用排队，有想过排队的游客吗，别人在太阳底下等那么久容易吗，虽然不说绝对的公平，也不要太过分啊,9.0,0.197500005364418,"山, 爬山, 好多, 希望, 太, 美的, 钱, 水, 骑, 活动","['项目', '消费', '一块', '咋样', '强制', '消费', '变相', '包装', '服务', '一块', '理解', '业绩', '牌子', '明码标价', '额外', '给钱', '不用', '排队', '工作人员', '介绍', '不用', '排队', '想', '排队', '游客', '太阳', '底下', '久', '公平', '太过分']",设施,4,0.0,12933,3
A04,2020-10-30,终于去了万圣节的夜场和每一个路上遇到的鬼都开心的聊了天每一个都友善的给我玩道具npc和遇到的互动的路人氛围很好鬼屋主题也很多挺好玩的就是认真的非常多每个项目排队都要二十分钟到半个小时所以最好六点一开门马上入场可以多玩一些,6.0,0.2763999998569488,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['终于', '万圣节', '夜场', '路上', '鬼', '开心', '聊', '天', '友善', '道具', '互动', '路人', '氛围', '鬼屋', '主题', '挺好玩', '项目', '排队', '二十分钟', '半个', '六点', '开门', '入场']",服务,4,2.0,12934,4
A04,2020-10-25,好玩下回再来别周末来就对了,2.0,0.3418000042438507,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['好玩', '下回', '再来别', '周末', '对了']",设施,4,4.440892098500626e-16,12935,3
A04,2020-08-01,超级好玩啊，虽然去的那天下雨了但是想玩的都玩了，晚上一定要去玛雅水公园玩，超级好玩,2.0,0.6101999878883362,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['超级', '好玩', '那天', '下雨', '想玩', '晚上', '玛雅', '水', '公园', '超级', '好玩']",设施,4,4.440892098500626e-16,12936,3
A04,2020-09-12,去**玩了一天，贼爽，很多大项目都搞了一遍，10点多到的，刚好赶上辣日，晒死了，人比周末少很多，一般排两波人就到你了，所以时间也比较充裕，傍晚去的水公园，有点冷，不过玩的很嗨，五折的门票挺划算的，对了，**里的水公园要自己带泳裤泳衣，里面很贵，要交40到60的物品保管箱费，有点小贵，不过里面的项目也挺多挺刺激的，尤其是人从水管里滑下来，特刺激，有心脏病什么的还是不要去，**很多项目还是挺吓人的，我大概都玩了一遍，胆子肥了不少，嗓子也叫累了，我是玩到八点半才从里面出来的，一出来我就点了一份牛排给我补补能量,2.0,0.4352000057697296,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['贼', '爽', '项目', '搞', '一遍', '赶上', '辣日', '晒', '死', '人比', '周末', '少', '排', '两', '波', '充裕', '傍晚', '水', '公园', '冷', '嗨', '五折', '划算', '水', '公园', '泳裤', '泳衣', '贵', '交到', '物品', '保管箱', '费', '小贵', '项目', '刺激', '水管', '滑下来', '特', '刺激', '心脏病', '项目', '吓人', '一遍', '胆子', '肥', '嗓子', '叫累', '八点半', '一份', '牛排', '补补', '能量']",设施,4,-2.0,12937,2
A04,2021-03-18,滴滴答答滴滴答答的地方,8.0,0.0768999978899955,"空气, 设施, 可惜, 完善, 还行, 游乐, 有意思, 老板, 负离子, 商业","['滴滴答答', '滴滴答答']",设施,4,4.440892098500626e-16,12938,3
A04,2021-03-17,還不錯的哦，經常去的啦,8.0,0.6923999786376953,"空气, 设施, 可惜, 完善, 还行, 游乐, 有意思, 老板, 负离子, 商业","['還', '不錯', '經常']",设施,4,4.440892098500626e-16,12939,3
A04,2020-07-07,刚好选在学生还没放假的时间段去玩 去的比较早 排队等候时间也不是很长 很多项目都玩到了 但是过山车没有玩到 有一个区域在维修 没有开放玛雅水公园也还可以 就是租柜子太贵了小柜子40大柜子60 最好是多几个人一起去 各种项目都是要几个人一起玩 落单的很不容易组团啊 防晒一定要做好 穿凉鞋大意了 没防晒到脚 两条印子啊,2.0,0.2307000011205673,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['选在', '学生', '放假', '时间段', '玩去', '早', '排队', '等候', '长', '项目', '过山车', '区域', '维修', '开放', '玛雅', '水', '公园', '租', '柜子', '太贵', '小柜子', '柜子', '几个', '项目', '几个', '落单', '组团', '防晒', '做好', '穿', '凉鞋', '大意', '防晒', '脚', '两条', '印子']",设施,4,0.0,12940,3
A04,2020-11-01,你说疫情限流，限nm啊周末涨价就算了，给个好体验也可，进去以后走路都走不开，还玩啥啊，走半天才能看到一个工作人员，还一问三不知周末千万别来啊伙子们，花三百买个热闹。,9.0,0.5092999935150146,"山, 爬山, 好多, 希望, 太, 美的, 钱, 水, 骑, 活动","['疫情', '限流', '限', '周末', '涨价', '体验', '走路', '走不开', '走', '半天', '工作人员', '一问三不知', '周末', '千万别', '伙子', '花', '三百', '热闹']",设施,4,1.0,12941,4
