酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H17,2020-01-01,酒店很不错，在广州来说算是性价比比较高，服务很好。,会所豪华房,5.0,0.4957000017166137,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '广州', '算是', '性价比', '高', '服务']",性价比,17,1.5,9707,3
H17,2020-01-01,半夜十一点多到的，房卡竟然没电，更绝的是竟然叫我自己下来换新房卡,高级房,6.0,0.5645999908447266,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['半夜', '十一点多', '房卡', '电', '更绝', '换', '新', '房卡']",设施,17,1.5,9708,3
H17,2020-01-01,挺好看的呢张,高级房,0.0,0.7142000198364258,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['好看', '张']",服务,17,1.5,9709,3
H17,2020-01-02,经常出差入住，酒店设施完备、服务专业到位、价格区间合理、迎宾礼宾有眼色做事认真，推荐入住高层景观房,高级房,0.0,0.5220000147819519,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['出差', '入住', '酒店设施', '完备', '服务', '专业', '到位', '价格', '区间', '迎宾', '礼宾', '眼色', '做事', '推荐', '入住', '高层', '景观', '房']",服务,17,1.0,9710,2
H17,2020-01-02,客房不大 整洁漂亮,高级房,1.0,0.6032000184059143,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['客房', '整洁', '漂亮']",卫生,17,2.0,9711,4
H17,2020-01-02,非常好，房间很大,高级房,0.0,0.7134000062942505,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['房间', '很大']",服务,17,1.5,9712,3
H17,2020-01-02,必须要去看医生,尊尚大床房,4.0,0.5708000063896179,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订",['医生'],设施,17,1.5,9713,3
H17,2020-01-02,斗地主赢话费,豪华房,2.0,0.6141999959945679,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['斗地主', '赢', '话费']",位置,17,1.5,9714,3
H17,2020-01-03,入住体验特别好，很满意，第一次住**酒店，下次还会住。对了，早餐也很好。,豪华房,0.0,0.5532000064849854,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['入住', '体验', '特别', '满意', '第一次', '住', '下次', '住', '早餐']",服务,17,2.0,9715,4
H17,2020-01-03,房间很大设施也很全，就是离地铁口远了点,高级房,2.0,0.4408999979496002,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['房间', '很大', '设施', '全', '地铁口', '远', '点']",位置,17,1.5,9716,3
H17,2020-01-03,不错，还会订房,高级房,4.0,0.3811999857425689,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['不错', '订房']",设施,17,1.5,9717,3
H17,2020-01-04,位置很好 离天河城很近 可能是跨年这两天比较忙 感觉服务不是很到位 房间里有JBL的音响 很好,尊尚大床房,2.0,0.854200005531311,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '很好', '天河城', '跨', '年', '两天', '比较忙', '感觉', '服务', '到位', '房间', '里', '音响']",位置,17,1.5,9718,3
H17,2020-01-04,非常合心意，环境服务很满意，交通也方便。,高级房,5.0,0.516700029373169,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['合', '心意', '环境', '服务', '满意', '交通']",性价比,17,1.0,9719,2
H17,2020-01-04,超棒，游泳池，健身房，瑜伽馆特别好，落地窗超大,豪华房,2.0,0.4866000115871429,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['超棒', '游泳池', '健身房', '瑜伽', '馆', '特别', '落地窗', '超大']",位置,17,1.0,9720,2
H17,2020-01-04,很舒适，很方便，酒店各设施都很健全，住得感觉挺不错的，还会继续选择选择这里做为定点，旁边吃喝玩乐都有。赞！,高级房,2.0,0.5343999862670898,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['舒适', '设施', '健全', '住', '感觉', '挺不错', '选择', '选择', '做', '定点', '旁边', '吃喝玩乐', '赞']",位置,17,2.0,9721,4
H17,2020-01-04,早餐非常丰富好吃，可选择性非常多。带孩子出游入住方便，酒店位置方便快捷。,高级房,5.0,0.522599995136261,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '好吃', '可选择性', '孩子', '出游', '入住', '位置', '方便快捷']",性价比,17,1.0,9722,2
H17,2020-01-04,装修设计师有点厉害！木纹配玻璃，我爷爷奶奶70+找不到厕所，撞了好几次墙,高级房,3.0,0.3984000086784363,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['装修', '设计师', '厉害', '木纹', '配', '玻璃', '爷爷奶奶', '找', '不到', '厕所', '撞', '几次', '墙']",性价比,17,-1.0,9723,1
H17,2020-01-04,酒店服务热情，设施好。,高级房,5.0,0.4668000042438507,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '热情', '设施']",性价比,17,1.0,9724,2
H17,2020-01-04,酒店整体大气，房间舒适干净，早餐丰盛可口，前台接待和礼宾服务态度好，出行方便，离珠江新城不远。酒店大厅晚上很漂亮。,高级房,5.0,0.4774999916553497,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['整体', '大气', '房间', '舒适', '干净', '早餐', '丰盛', '可口', '接待', '礼宾', '服务态度', '出行', '珠江', '新城', '不远', '大厅', '晚上', '很漂亮']",性价比,17,2.0,9725,4
H17,2020-01-04,客人指定入住,尊尚大床房,2.0,0.7846999764442444,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['客人', '指定', '入住']",位置,17,1.5,9726,3
H17,2020-01-04,酒店环境挺好,高级房,5.0,0.5713000297546387,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['环境'],性价比,17,1.5,9727,3
H17,2020-01-05,环境比较安静,高级房,5.0,0.7141000032424927,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '安静']",性价比,17,1.0,9728,2
H17,2020-01-05,前台一定要找女接待员，男接待员真的不行。不明白男接待员为什么每次都要我加钱升级房间，不加钱就把我延时退房的备注忘了。,高级房,4.0,0.3783999979496002,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['找', '女', '接待员', '男', '接待员', '真的', '不行', '明白', '男', '接待员', '每次', '加钱', '升级', '房间', '不加', '钱', '延时', '退房', '备注', '忘']",设施,17,1.0,9729,2
H17,2020-01-06,不用多说，就是很赞！交通方面确实方便、就在天河区广州大道中路边上，酒店周边配套设施很完善，楼下的匠心小馆我很喜欢。,会所高级房,2.0,0.4424000084400177,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['不用', '赞', '交通', '确实', '天河区', '广州', '大道', '中', '路边', '周边', '配套', '设施', '完善', '楼下', '匠心', '小馆', '喜欢']",位置,17,2.0,9730,4
H17,2020-01-06,每次到广州我都住**酒店，可能也是住习惯了，所以有一种亲切的感觉！因为总体比较满意，所以我一直都做定点酒店。,豪华房,2.0,0.8349000215530396,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['每次', '广州', '住', '住', '习惯', '一种', '亲切', '感觉', '总体', '比较满意', '做', '定点']",位置,17,2.0,9731,4
H17,2020-01-06,条件不错，就是香氛太香了,高级房,3.0,0.3185999989509582,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['条件', '不错', '香氛', '太', '香']",性价比,17,1.5,9732,3
H17,2020-01-06,比想象中的还要好,高级房,6.0,0.7142000198364258,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['想象', '中']",设施,17,1.5,9733,3
H17,2020-01-06,服务态度很好,尊尚双床房,6.0,0.570900022983551,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验",['服务态度'],设施,17,1.5,9734,3
H17,2020-01-06,地理位置好,尊尚双床房,2.0,0.5713000297546387,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差",['地理位置'],位置,17,1.5,9735,3
H17,2020-01-07,酒店早餐合适，房间很大！,高级房,5.0,0.828000009059906,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '合适', '房间', '很大']",性价比,17,1.0,9736,2
H17,2020-01-07,因为朋友来广州出差，之前听我说过广州**酒店住得很好很舒服，叫我帮忙预订，后来我们一起在酒店旁边的匠心小馆吃饭喝酒，他们满满的开心就我感得安排很到位。棒极了！,高级房,2.0,0.5764999985694885,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['朋友', '广州', '出差', '听', '广州', '住', '舒服', '帮忙', '预订', '旁边', '匠心', '小馆', '吃饭', '喝酒', '满满的', '开心', '感得', '安排', '到位', '棒极了']",位置,17,2.0,9737,4
H17,2020-01-07,环境挺好不错,高级房,5.0,0.7142000198364258,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错']",性价比,17,1.5,9738,3
H17,2020-01-08,酒店环境硬件没得说，房间也很大，客房服务都还算不错，卫生方面有些小地方还需要加强！周边餐饮不算多，但还是比较满意的！,高级房,5.0,0.4090999960899353,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '硬件', '没得说', '房间', '很大', '客房', '服务', '还算', '不错', '卫生', '周边', '餐饮', '不算', '比较满意']",性价比,17,0.0,9739,1
H17,2020-01-08,很不错，很干净，还送小吃,尊尚大床房,1.0,0.3840000033378601,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['不错', '干净', '送', '小吃']",卫生,17,1.5,9740,3
H17,2020-01-09,行政楼层餐饮和服务非常好,会所高级房,4.0,0.5454000234603882,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['行政', '楼层', '餐饮', '服务']",设施,17,1.5,9741,3
H17,2020-01-10,早餐好、交通方便,豪华房,5.0,0.7141000032424927,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '交通']",性价比,17,1.5,9742,3
