酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H11,2020-01-01,酒店位置好，设施及服务都不错，前台接待小骆服务挺好值得点赞,洲际豪华房,5.0,0.4246000051498413,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '设施', '服务', '不错', '接待', '骆', '服务', '值得', '点', '赞']",性价比,11,1.0,6909,2
H11,2020-01-01,早餐很棒 另外服务态度极棒 管理很严格 安保也做得很好 在跨年夜依然能做到有条不紊,洲际行政房,5.0,0.3970000147819519,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '很棒', '服务态度', '棒', '管理', '安保', '做', '跨年夜', '依然', '有条不紊']",性价比,11,2.0,6910,3
H11,2020-01-01,洲际酒店一直以来服务很好，前台小骆服务热情周到，很满意的一次商务出行,洲际豪华房,0.0,0.7164000272750854,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['洲际', '服务', '骆', '服务', '热情周到', '满意', '商务', '出行']",服务,11,1.0,6911,2
H11,2020-01-02,ihg旗下的高端酒店，离**城地铁站非常近。这次去元旦跨年，价格肯定比平时贵，好在员工服务在线，非常热情！,洲际豪华房,5.0,0.4325999915599823,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['旗下', '高端', '城', '地铁站', '元旦', '跨', '年', '价格', '肯定', '平时', '贵', '员工', '服务', '在线', '热情']",性价比,11,2.0,6912,3
H11,2020-01-02,超喜欢这浴缸够大，水很快装满。卫生间超宽敞有独立化妆桌和椅子。11点还有人送水果。给酒店提意见如果有卸妆水洗面奶会更全面一点。,洲际豪华房,1.0,0.4325000047683716,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['超', '喜欢', '浴缸', '够', '水', '很快', '装满', '卫生间', '超', '宽敞', '独立', '化妆', '桌', '椅子', '点', '送', '水果', '提意见', '卸妆水', '洗面奶', '一点']",卫生,11,2.0,6913,3
H11,2020-01-02,不错的五星级酒店，酒店地理位置优越，交通便利。大堂气派，房间干净整洁，订的是不含早餐的，所以没体验早餐。酒店的泳池不错，水质好。,洲际豪华房,5.0,0.3935999870300293,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '五星级', '地理位置', '优越', '交通', '便利', '气派', '房间', '干净', '整洁', '订', '含', '早餐', '体验', '早餐', '泳池', '不错', '水质']",性价比,11,3.0,6914,4
H11,2020-01-02,早餐环境不错,洲际豪华房,5.0,0.7856000065803528,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '环境', '不错']",性价比,11,2.0000000000000004,6915,3
H11,2020-01-02,酒店虽然有点历史，但是保持得算可以，人工沙滩非常棒，小孩很喜欢下次还带小孩来玩,洲际豪华房,1.0,0.588100016117096,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['历史', '得算', '人工', '沙滩', '棒', '小孩', '喜欢', '下次', '小孩', '玩']",卫生,11,1.0,6916,2
H11,2020-01-02,环境不错！,洲际豪华房,5.0,0.7142000198364258,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错']",性价比,11,2.0000000000000004,6917,3
H11,2020-01-02,設施不俗，少有的酒店擁有小型沙灘，只是人多時在沙灘的毛巾不夠分派。位置十分好，就在地鐵站出口附近。,洲际豪华房,3.0,0.4999000132083893,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['設施', '不俗', '少有', '擁有', '小型', '沙灘', '時', '沙灘', '毛巾', '不夠', '分派', '位置', '地鐵', '站', '出口']",性价比,11,2.0000000000000004,6918,3
