景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A06,2020-08-11,去的时候人很少，不用排队就上去了。,4.0,0.692300021648407,"便宜, 价格, 优惠, 网上, 现场, 不用, 实惠, 排队, 购票, 订","['不用', '排队']",性价比,6,0.4999999999999999,20092,3
A06,2020-01-21,摩天轮非常值得一去，买的6:008:00，提前半小时才能取票，排队上去人比较多，到了摩天轮刚好是夜景，很美！俯瞰城市夜景灯光秀，珠江别有一番意境，在上面转一圈大概10几分钟，卡擦卡擦拍照都来不及就得下来了，宝贝说真想在上面再看一会，很值得等待的一个景点,6.0,0.4397999942302704,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['摩天轮', '值得', '提前', '半小时', '排队', '摩天轮', '夜景', '美', '俯瞰', '城市', '夜景', '灯光', '秀', '珠江', '意境', '一圈', '几分钟', '卡', '擦', '卡', '擦', '拍照', '宝贝', '真', '想', '一会', '值得', '等待']",服务,6,2.0,20093,5
A06,2020-01-03,有三个小时足够玩了，总是告诉你免费摄影，让后看照片就推荐你取，不取就白拍电子版也不会给你。240元4张合成照片。摩天轮延排很长的队，我七点多到了排了尽1个小时。我推荐20：40来就会少排20分钟。天气好**上看夜景是没的说的漂亮。如果你的孩子小于3岁还是不要带来了，因为人多了再带孩子很辛苦，有的地方不让推车只能抱着。跳楼机我没体验，不过看上去时间很短不过瘾还不如去游乐场玩。,6.0,0.4614999890327453,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['三个', '足够', '告诉', '免费', '摄影', '照片', '推荐', '取', '不取', '拍', '电子版', '张', '合成', '照片', '摩天轮', '延排', '长', '队', '七点', '排', '推荐', '少排', '分钟', '天气', '上看', '夜景', '没的说', '漂亮', '小于', '岁', '带来', '辛苦', '不让', '推车', '只能', '抱', '跳楼', '机', '体验', '短', '过瘾', '游乐场']",服务,6,5.0,20094,5
A06,2020-10-28,摩天轮可以去玩，当然需要人多热闹点有那个气氛，摩天轮是单间像我这种一个人就别去玩了，主要就是体验高空的感觉当你自己一个人去玩没有那个气氛就不害怕了，跳楼机我去的时候没工作人员进行服务不建议大家购买，费钱体验不到服务，我开始问跳楼机去哪玩工作人员态度极其恶劣，给我指方向我上去没看见人我下楼询问态度更加恶劣了爱答不理的还牛逼轰轰的，索性不做这个活动了，劝大家别做这个活动哈费钱还惹一肚子气犯不上两项活动都没做，索性拍照，他就拦截我对我发生肢体接触我就更气了，掉头要走他一直跟着我冲我喊还拿对讲机呼叫另外一个人，应该是经理，经理让我删除照片我不删后来一直劝我说他给我道个歉，我跟他讲你手下的人态度恶劣你道歉算什么有什么用？也确实是那么回事总之体验不是特别好，如果态度行为不恶劣那体验绝对是不错的，就是图上这位对我比较恶劣。但不针对个人都不容易所以名字和脸马赛克挡住，希望旅游景点对员工素质方面加强。,5.0,0.2535000145435333,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['摩天轮', '热闹', '气氛', '摩天轮', '单间', '就别', '体验', '高空', '感觉', '气氛', '害怕', '跳楼', '机', '工作人员', '服务', '建议', '购买', '费钱', '体验', '不到', '服务', '问', '跳楼', '机', '工作人员', '态度', '恶劣', '指', '方向', '下楼', '询问', '态度', '恶劣', '爱答不理', '牛', '逼', '轰轰', '索性', '做', '活动', '劝', '做', '活动', '费钱', '惹', '一肚子气', '犯不上', '两项', '活动', '做', '索性', '拍照', '拦截', '发生', '肢体', '接触', '更气', '掉头', '走', '跟着', '喊', '对讲机', '呼叫', '经理', '经理', '删除', '照片', '不删', '劝', '道', '歉', '讲', '手下', '态度恶劣', '道歉', '算', '确实', '那么回事', '体验', '特别', '态度', '恶劣', '体验', '图', '这位', '恶劣', '名字', '脸', '马赛克', '挡住', '希望', '旅游景点', '员工素质']",服务,6,-5.0,20095,1
A06,2020-08-28,七夕登高望远，与心爱的人一起，绝美。,12.0,0.5385000109672546,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['七夕', '登高望远', '心爱', '绝美']",设施,6,1.0,20096,4
A06,2020-10-21,非常满意，**又叫小蛮腰，上去了480层，风光无限好，晚上看**真的像小蛮腰，很好的一次旅行。,7.0,0.4835000038146972,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['满意', '小蛮', '腰', '层', '风光', '无限', '晚上', '真的', '小蛮', '腰', '很好', '旅行']",性价比,6,1.0,20097,4
A06,2020-10-06,带孩子去，还是非常不错的，虽然整个流程有点赶，但孩子是奔着摩天轮去的，非常满足，只是畏高的我，有点害怕,6.0,0.4120000004768371,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['流程', '奔', '摩天轮', '畏高', '害怕']",服务,6,-1.0,20098,1
A06,2020-10-06,孩子玩得很开心，就是好累，黄金周队伍太长了。,9.0,0.510200023651123,"山, 爬山, 好多, 希望, 太, 美的, 钱, 水, 骑, 活动","['开心', '累', '黄金周', '队伍', '太', '长']",设施,6,1.0,20099,4
A06,2020-07-06,没看过没来过的游客肯定是需要来小蛮腰感受一下的，我们选择的时段是晚上的八点到十点其实7点30就已经可以提前入塔了这样可以省很多等电梯的时间，电梯不是观光的到了顶层也就是一个摩天轮比较适合看看风景其余的也没有什么太特别的地方。看完后外面的塔合照有点难拍因为没有好的位置去站楼梯也是封锁的，但是不可否认的是灯光效果非常的棒，作为一个地方的地标那还是相当的成功的！,3.0,0.2353000044822693,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['看过', '没来', '游客', '肯定', '来小蛮', '腰', '感受一下', '选择', '时段', '晚上', '八点', '十点', '提前', '入塔', '省', '电梯', '电梯', '观光', '顶层', '摩天轮', '适合', '风景', '太', '特别', '看完', '外面', '塔', '合照', '难', '拍', '位置', '站', '楼梯', '封锁', '不可否认', '灯光效果', '棒', '地标', '成功']",性价比,6,4.0,20100,5
A06,2020-09-13,如果去就一定要去楼顶，坐下摩天轮看夜景。其他票是看不到户外夜景的。票价有点贵，不值得，但还是要去看一次的。,1.0,0.288100004196167,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['楼顶', '坐下', '摩天轮', '夜景', '看不到', '户外', '夜景', '票价', '贵', '值得']",服务,6,1.0,20101,4
A06,2020-12-01,从取票到坐上摩天轮。起码排队三小时，坐摩天轮时间十分钟。太累，人太多。,6.0,0.4521999955177307,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['坐', '摩天轮', '起码', '排队', '坐', '摩天轮', '十分钟', '太累', '太']",服务,6,0.4999999999999999,20102,3
A06,2020-08-17,刚上去吓得腿软。待了一阵过后就越来越喜欢。值得！,6.0,0.418500006198883,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['腿软', '一阵', '过后', '越来越', '喜欢', '值得']",服务,6,2.0,20103,5
A06,2020-11-15,不错 人不是特别多景色很漂亮,11.0,0.4214999973773956,"景色, 美, 感觉, 山上, 值得, 中, 优美, 拍, 交通, 少","['特别', '景色', '很漂亮']",位置,6,1.0,20104,4
A06,2020-10-28,感觉没啥好看的。这个价格是真贵。,11.0,0.4013000130653381,"景色, 美, 感觉, 山上, 值得, 中, 优美, 拍, 交通, 少","['感觉', '好看', '价格', '真贵']",位置,6,0.4999999999999999,20105,3
A06,2020-07-06,早上从佛山打车过去，路上有些堵，后转乘地铁在8点45分离集合点还有三站的时候导游让自己打车过去，呵呵了，一个团队出发的不等人齐就让打车自行前往，如果说真的这么准时也认了，后期的一些行程安排也没按照既定的时间，路上照样等团队的人齐了再出发么？？！！,6.0,0.7462999820709229,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['早上', '佛山', '打车', '路上', '堵', '转乘', '地铁', '分离', '集合点', '三站', '导游', '打车', '团队', '出发', '就让', '打车', '自行', '前往', '如果说', '真的', '准时', '认', '后期', '行程', '安排', '既定', '路上', '照样', '团队', '出发']",服务,6,-1.0,20106,1
A06,2020-08-10,太烂了，迟到了居然还要补钱，85一位，真没必要去玩儿，就是一个塔，而且排队太久了，从七点半排到九点半，上去了还要排队，几乎每个项目都要排队，客服电话死活打不通，垃圾！！！！！,6.0,0.3095000088214874,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['太烂', '迟到', '补钱', '一位', '真', '玩儿', '塔', '排队', '太久', '七点', '排到', '九点半', '排队', '项目', '排队', '客服', '电话', '死活', '不通', '垃圾']",服务,6,-3.0,20107,1
A06,2020-05-27,希望帮助到去玩的朋友：**，广州的地标建筑。看看很不错，价格小贵。网上订票没有任何优惠，有的甚至比现场买的还贵一点。可能你会觉得至少节假日省去了排队买票的宝贵时间，关键你要从自动取票机取票，人多不一样要排队？另外供应商的说明有个明显的缺漏，比如登塔时间下午16-18点，没有解答这是什么意思，没到现场去过你一定以为这是你的游玩时间，限制两小时啊，总惦记选哪两小时玩最好。直到亲自去了才了解，是指你入园的时间你必须在下午16-18点入园，至于什么时候出来随便你喽，游玩是不限时间的，反正晚上关门你必须出来。那么另一个问题就出来了你网定票提前去进不去，现场买就给当时的时间段可以直接入园。心好累。。,4.0,0.3016000092029571,"便宜, 价格, 优惠, 网上, 现场, 不用, 实惠, 排队, 购票, 订","['希望', '朋友', '广州', '地标', '建筑', '价格', '小贵', '网上', '优惠', '现场', '贵', '一点', '至少', '节假日', '省去', '排队', '宝贵时间', '关键', '自动', '机取票', '排队', '供应商', '有个', '缺漏', '登塔', '下午', '解答', '现场', '去过', '两', '总', '惦记', '选', '两', '指', '入', '园', '下午', '点入', '园', '随便', '反正', '晚上', '关门', '网', '定票', '提前', '进不去', '现场', '时间段', '入园', '心', '好累']",性价比,6,1.0,20108,4
A06,2020-10-03,风景一般，只能来了却一个心愿，怎么说也是广州地标，没上过前想上，上了之后，不会想上第二次了，因为风景太一般了，老婆觉得非常不值。死贵不说，300上去就玩个摩天轮，风景没啥的就是一些灯光高楼。,7.0,0.6754000186920166,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['风景', '只能', '心愿', '广州', '地标', '没上', '过前', '想', '想', '第二次', '风景', '太', '老婆', '不值', '死', '贵', '摩天轮', '风景', '灯光', '高楼']",性价比,6,-1.0,20109,1
A06,2020-05-22,像傻子一样打车到**底下…仰头看看小蛮腰又看了看人群…简直要笑哭自己了…说好的拍照，站在底下可如何是好1据朋友说地铁有**站，比较方便2附近有个公园，白天傍晚适合散步顺便拍拍清醒小蛮腰的样子3夜晚比较适合在附近一个桥上拍摄，也可以看江对面的夜景散散步还是很舒服的4没有灯塔只在外面看了看夜晚的景色是美哒,0.0,0.2313999980688095,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['傻子', '打车', '底下', '仰头', '小蛮', '腰', '人群', '笑', '哭', '说好', '拍照', '站', '底下', '如何是好', '朋友', '地铁', '站', '有个', '公园', '白天', '傍晚', '适合', '散步', '顺便', '拍拍', '清醒', '小蛮', '腰', '样子', '夜晚', '适合', '桥', '拍摄', '江', '对面', '夜景', '散散步', '舒服', '灯塔', '外面', '夜晚', '景色', '美', '哒']",卫生,6,2.0,20110,5
A06,2020-09-28,说实在的，给一星都是多的，花100多块钱做个电梯是否太奢侈，啥玩意没看到，无良商家，第一次在去哪儿网给差评,6.0,0.5157999992370605,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['实在', '星', '花', '块钱', '做', '电梯', '太', '奢侈', '玩意', '无良', '商家', '第一次', '网', '差评']",服务,6,0.0,20111,2
A06,2020-04-06,太美了 太好玩了 建议大家买套票 可以上到最好层 最好买下午3点到5点入场的，这样下午可以观赏塔内的风景 傍晚可以上露台看落日 晚上可以到最高处坐摩天轮 跳楼机，可以观赏全广州的夜景，美不胜收  晚上下来一定要买船票游珠江 买3楼的，可以在户外 1楼2楼室内没意思，,6.0,0.335999995470047,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['太美', '太', '好玩', '建议', '套票', '层', '下午', '点到点', '入场', '下午', '观赏', '塔内', '风景', '傍晚', '露台', '落日', '晚上', '最高处', '坐', '摩天轮', '跳楼', '机', '观赏', '全', '广州', '夜景', '美不胜收', '晚上', '船票', '珠江', '买楼', '户外', '楼楼', '室内', '没意思']",服务,6,-1.0,20112,1
A06,2020-11-22,景色很不错 人也不是特别多 挺好的 好看,11.0,0.5565000176429749,"景色, 美, 感觉, 山上, 值得, 中, 优美, 拍, 交通, 少","['景色', '特别', '好看']",位置,6,1.0,20113,4
A06,2020-12-01,排队三小时，游玩十分钟,6.0,0.4316999912261963,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['排队', '十分钟']",服务,6,0.4999999999999999,20114,3
A06,2020-10-09,很好！广州夜景尽收眼底！,12.0,0.5144000053405762,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['广州', '夜景', '尽收眼底']",设施,6,0.4999999999999999,20115,3
A06,2020-08-20,真的超级无聊，东方明珠以为有够无聊的，没想到这个**更能让人失望，整体的过程大概就是几分钟上到这一百多楼，然后围着转一圈，几分钟转完，看下所谓的夜景，全部行程十分钟搞定，超级无敌无聊,9.0,0.3037999868392944,"山, 爬山, 好多, 希望, 太, 美的, 钱, 水, 骑, 活动","['真的', '超级', '无聊', '东方明珠', '有够', '无聊', '没想到', '失望', '整体', '过程', '几分钟', '上到', '一百多', '楼', '围着', '一圈', '几分钟', '转完', '夜景', '行程', '十分钟', '搞定', '超级', '无敌', '无聊']",设施,6,-5.0,20116,1
A06,2020-07-03,**白天宏伟壮观，夜晚美丽迷人！没上之前心里怕怕的，400多米的电梯坐起来一点感觉都没有，稳稳哒！摩天轮的感觉非常棒，观赏夜景最美！,11.0,0.3535999953746795,"景色, 美, 感觉, 山上, 值得, 中, 优美, 拍, 交通, 少","['白天', '宏伟', '壮观', '夜晚', '美丽', '迷人', '怕怕', '多米', '电梯', '坐', '一点', '感觉', '稳稳', '哒', '摩天轮', '感觉', '棒', '观赏', '夜景', '最美']",位置,6,4.0,20117,5
A06,2020-06-05,特殊的外形结构让**有个有趣的别名“小蛮腰”，它是广州的地标，户外游览平台上有跳楼机和横向摩天轮，塔上可以寄送特色明信片，塔底出口附近有盖纪念戳。傍晚上去，游览一圈待到晚上亮灯，这样白天和晚上的景致都不会错过。然而住宿方面我在朋友的介绍下，我入住了性价比超高的，广州维也纳智好酒店（棠下店），装修方面杠杠的，客房卫生每天都看见啊姨打扫的很干净。,3.0,0.1680999994277954,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['外形', '结构', '有个', '有趣', '别名', '小蛮', '腰', '广州', '地标', '户外', '游览', '平台', '跳楼', '机', '横向', '摩天轮', '塔', '寄送', '特色', '明信片', '塔', '底', '出口', '盖', '纪念', '戳', '傍晚', '游览', '一圈', '晚上', '亮灯', '白天', '晚上', '景致', '错过', '住宿', '朋友', '介绍', '入住', '性价比', '超高', '广州', '维也纳', '智', '棠下店', '装修', '杠杠', '客房', '卫生', '姨', '打扫', '干净']",性价比,6,3.0,20118,5
A06,2020-10-28,非常好小蛮婹,0.0,0.0768999978899955,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮",['婹'],卫生,6,0.4999999999999999,20119,3
A06,2020-10-26,重阳登高，广州市区之颠。,8.0,0.0768999978899955,"空气, 设施, 可惜, 完善, 还行, 游乐, 有意思, 老板, 负离子, 商业","['重阳', '登高', '广州市区', '之颠']",设施,6,0.4999999999999999,20120,3
A06,2020-08-14,通过去哪儿订了一塔倾城的套票，得以登到最高处感受小蛮腰塔顶的广阔视野，羊城的璀璨灯火，珠江的旖旎风光。因为是暑期的旺季，等着乘上下行电梯，乘坐摩天轮的等待时间都很长，有些无奈。,3.0,0.4023000001907348,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['订', '塔', '倾城', '套票', '得以', '登', '最高处', '感受', '小蛮', '腰', '塔顶', '广阔', '视野', '羊城', '璀璨', '灯火', '珠江', '旖旎风光', '暑期', '旺季', '上下行', '电梯', '乘坐', '摩天轮', '等待时间', '长', '无奈']",性价比,6,0.0,20121,2
