酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H15,2020-01-02,酒店，服务很好,零压阳台双床房,1.0,0.5706999897956848,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住",['服务'],卫生,15,3.5,8788,3
H15,2020-01-03,房间空调风机噪音较大，睡眠质量不好的朋友慎选。,零压阳台大床房,6.0,0.5361999869346619,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['房间', '空调', '风机', '噪音', '较大', '睡眠', '质量', '不好', '朋友', '慎选']",设施,15,-2.0,8789,1
H15,2020-01-03,老酒店服务一般,度假大床房,1.0,0.5706999897956848,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住",['服务'],卫生,15,3.5,8790,3
H15,2020-01-04,房间的硬件有点旧,景观阳台双床房,3.0,0.7850000262260437,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['房间', '硬件', '旧']",性价比,15,3.5,8791,3
H15,2020-01-05,酒店比较大型，设施齐全，配套完善，停车场很大，车位也够多，干干净净的，空气清新，环境优美，大堂很豪华，壁画很漂亮，以前来说肯定是超级五星级酒店，服务还行，彬彬有礼，热情、贴心，软件硬件兼备，房间面积空间很大，**的房子的特别标志性很强，有浴缸，浴缸可大了，淋浴设备还过的去，多功能喷淋，整个卫生间空间也很大，打扫的也蛮干净的，房间有冰箱，有衣柜，配套齐全，配有沙发，质量看起来不错，床品也比较舒适，枕头舒适度还可以，有其他类型枕头可以选，叫服务台拿就可以，比如乳胶，荞麦等，阳台还挺大，环境一流，比较安静，睡的比较舒服；健身房去逛了一圈，挺大的，器材也比较齐全，气氛也挺好，健身房旁边还有按摩中心，还有KTV，餐厅则在另外一头，试了中餐的早茶，性价比不错，味道也不错，鲜榨玉米汁很香，很营养，酒店还带有多功能会议室的，可以容纳差不多1000人，很豪华！,度假大床房,5.0,0.2833999991416931,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['大型', '设施', '齐全', '配套', '完善', '停车场', '很大', '车位', '够', '干干净净', '空气清新', '环境优美', '豪华', '壁画', '很漂亮', '肯定', '超级', '五星级', '服务', '行', '彬彬有礼', '热情', '贴心', '软件', '硬件', '兼备', '房间', '面积', '空间', '很大', '房子', '特别', '标志性', '强', '浴缸', '浴缸', '可大', '淋浴', '设备', '多功能', '喷淋', '卫生间', '空间', '很大', '打扫', '干净', '房间', '冰箱', '衣柜', '配套', '齐全', '配有', '沙发', '质量', '不错', '床品', '舒适', '枕头', '舒适度', '类型', '枕头', '选', '服务台', '乳胶', '荞麦', '阳台', '环境', '一流', '安静', '睡', '舒服', '健身房', '去逛', '一圈', '挺大', '器材', '齐全', '气氛', '健身房', '旁边', '按摩', '中心', '餐厅', '一头', '试', '中餐', '早茶', '性价比', '不错', '味道', '不错', '鲜榨', '玉米', '汁', '香', '营养', '带有', '多功能', '会议室', '容纳', '豪华']",性价比,15,11.0,8792,5
H15,2020-01-06,酒店设施有点陈旧，电梯等候时间长。,景观阳台双床房,2.0,0.6998999714851379,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['酒店设施', '陈旧', '电梯', '等候', '时间', '长']",位置,15,-1.0,8793,2
H15,2020-01-06,早餐超難食呢,景观阳台大床房,4.0,0.4323000013828277,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['早餐', '超難', '食']",设施,15,3.5,8794,3
H15,2020-01-07,环境挺好的，房间也很满意，,度假大床房,5.0,0.513700008392334,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '房间', '满意']",性价比,15,1.0,8795,2
H15,2020-01-08,房间隔音好，关上门听不到马路车声，房间干净舒适卫生很好，典雅舒适，洗澡房有香薰，味道好闻，冲凉水热水量大，有风筒，还有美容镜，方便化妆，设施配套基本齐全，房间空调可以制暖，温度适宜，刚刚好，睡得舒服，床品干净舒服，被子舒软，还有张大沙发和茶几，有办公桌和配备充电器，家私等物品都维护的好，酒店管理的非常好，服务员服务态度热情，周到，早餐真的非常非常丰富，适合带小朋友旅游，用早餐的时候不小心弄倒一杯酸奶，有位名牌写着小芳的服务员第一时间发现，立刻跑着过来，先看我有没有受伤和弄脏，这点很暖心，然后再清理，她还帮我重新拿过一杯酸奶，西餐厅就在大堂这里，大堂应节日的布置，有旅行团的阿姨在拍照，气氛很好，新年假期有机会还会来这里，带爸妈来吃自助餐，还有去酒店附近泡温泉。,度假大床房,6.0,0.3185999989509582,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['房间', '隔音', '关上门', '听', '不到', '马路', '车', '声', '房间', '干净', '舒适', '卫生', '典雅', '舒适', '洗澡房', '香薰', '味道', '好闻', '凉水', '热', '水量', '风筒', '美容', '镜', '化妆', '设施', '配套', '齐全', '房间', '空调', '制暖', '温度', '适宜', '刚刚', '睡', '舒服', '床品', '干净', '舒服', '被子', '舒软', '张大', '沙发', '茶几', '办公桌', '配备', '充电器', '家私', '物品', '维护', '管理', '服务员', '服务态度', '热情', '周到', '早餐', '真的', '适合', '小朋友', '旅游', '早餐', '小心', '弄倒', '一杯', '酸奶', '有位', '名牌', '写', '小芳', '服务员', '第一', '时间', '发现', '跑', '先', '有没有', '受伤', '弄脏', '暖', '心', '清理', '帮', '一杯', '酸奶', '西餐厅', '应', '节日', '布置', '旅行团', '阿姨', '拍照', '气氛', '新年', '假期', '机会', '爸妈', '吃', '自助餐', '泡温泉']",设施,15,12.0,8796,5
H15,2020-01-08,还好，酒店房间旧,景观阳台双床房,2.0,0.7853999733924866,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['还好', '房间', '旧']",位置,15,3.5,8797,3
H15,2020-01-09,蚊子太多，房间可能很久没有客人入住吧，其中一间的单床有异味。但是房间比较大，卫生间，冲凉房用品比较齐全。服务态度很好。,度假大床房,3.0,0.2960000038146972,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['蚊子', '太', '房间', '很久没', '客人', '入住', '一间', '单床', '异味', '房间', '卫生间', '冲凉', '房', '用品', '齐全', '服务态度']",性价比,15,3.5,8798,3
H15,2020-01-10,床太软了，睡到腰痛,景观阳台大床房,5.0,0.5529999732971191,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['床', '太软', '睡', '腰痛']",性价比,15,3.5,8799,3
H15,2020-01-10,总体来说都是满意吧！下次还会再来的住,度假阳台双床房,3.0,0.6509000062942505,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['总体', '满意', '下次', '再来', '住']",性价比,15,1.0,8800,2
H15,2020-01-11,交通便利，方便，位置优越，设施齐全、配套完善。早餐很多选择，服务好，就像回家一样。?房间措施很齐全，很整洁，卫生设施很好，性价比也很高，服务员很漂亮，环境优美?，酒店内Wi-Fi信号很好，速度很快，很稳定，冲凉房面积很大，洗澡水压也足够大，很舒服，洗护用品印着**的LOGO，味道挺清香的，客房的阿姨也挺有礼貌的，让她帮忙换一条毛巾看见我在喝水，差不多喝完了主动给我送来了一瓶，真细心，让人感动。大堂有一股香味，星级酒店都有用香薰的应该，味道不错，大堂的风格是**一向的金碧辉煌，顶上有壁画，很美，春节气氛已经很浓厚了，布置很有气氛，红灯笼已经开始高高挂起，年味儿十足！停车是不收费的。,度假大床房,3.0,0.2461999952793121,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['交通', '便利', '位置', '优越', '设施', '齐全', '配套', '完善', '早餐', '选择', '服务', '回家', '房间', '措施', '齐全', '整洁', '卫生设施', '性价比', '高', '服务员', '很漂亮', '环境优美', '信号', '速度', '很快', '稳定', '冲凉', '房', '面积', '很大', '洗澡水', '压', '足够', '舒服', '洗护', '用品', '印', '味道', '清香', '客房', '阿姨', '礼貌', '帮忙', '换', '一条', '毛巾', '喝水', '喝完', '主动', '送来', '一瓶', '真', '细心', '感动', '一股', '香味', '星级', '有用', '香薰', '味道', '不错', '风格', '一向', '金碧辉煌', '顶上', '壁画', '美', '春节', '气氛', '浓厚', '布置', '气氛', '红灯笼', '高高挂起', '年', '味儿', '十足', '停车', '收费']",性价比,15,10.0,8801,5
H15,2020-01-11,挺旧了，阳台门都烂了,零压阳台大床房,1.0,0.5370000004768372,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['旧', '阳台门', '烂']",卫生,15,-1.0,8802,2
H15,2020-01-11,很多房间没新装修,零压阳台大床房,4.0,0.4289999902248382,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['房间', '新装修']",设施,15,3.5,8803,3
H15,2020-01-12,酒店环境特别好！,度假阳台双床房,5.0,0.4415000081062317,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '特别']",性价比,15,1.0,8804,2
