酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H16,2020-01-01,值得推荐，床品和服务都好,胜享雅致大床房,0.0,0.8274999856948853,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['值得', '推荐', '床品', '服务']",服务,16,2.0,9285,4
H16,2020-01-03,物超所值，值得信赖,胜享雅致大床房,4.0,0.5180000066757202,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['物超所值', '值得', '信赖']",设施,16,2.0,9286,4
H16,2020-01-04,房间干净整洁,浪漫优享圆床房,1.0,0.7853999733924866,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['房间', '干净', '整洁']",卫生,16,1.0,9287,2
H16,2020-01-05,还可以，安静,胜享雅致大床房,5.0,0.5708000063896179,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['安静'],性价比,16,1.0,9288,2
H16,2020-01-08,就是服务一般般,浪漫优享圆床房,5.0,0.7139000296592712,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '一般般']",性价比,16,1.5,9289,3
H16,2020-01-12,早餐很好吃！,胜享雅致大床房,5.0,0.7139999866485596,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '好吃']",性价比,16,1.0,9290,2
H16,2020-01-15,一般般吧，设施比较老旧了,胜享城景大床房,2.0,0.4115000069141388,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['一般般', '设施', '旧']",位置,16,1.5,9291,3
H16,2020-01-18,1052 环境优美，地理位置好，交通方便，房间舒适卫生，服务人员很热情，乐于提供各种帮助，早餐丰富。设施很人性化，网络高速信号好，窗外风景好。有特别的开床服务，房间小摆件的设计也很有特色。性价比不错，下次还要入住,浪漫优享圆床房,5.0,0.4629999995231628,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境优美', '地理位置', '交通', '房间', '舒适', '卫生', '服务', '人员', '热情', '乐于', '提供', '早餐', '设施', '人性化', '网络', '高速', '信号', '窗外', '风景', '特别', '开床', '服务', '房间', '摆件', '设计', '特色', '性价比', '不错', '下次', '入住']",性价比,16,5.0,9292,5
H16,2020-01-20,酒店位于市中心，房间很大，看着干净清爽。就是隔音效果不好，房间门感觉不够结实。,胜享城景双床房,2.0,0.819100022315979,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位于', '市中心', '房间', '很大', '看着', '干净', '清爽', '隔音', '效果', '不好', '房间', '门', '感觉', '结实']",位置,16,-1.0,9293,1
H16,2020-01-20,整体性价比很高，附近吃饭地方很多，酒店的房间也大，还有大浴缸，床垫有点软，底楼有卡拉OK，有点吵，客源有点残次不起。早餐不错。,浪漫优享圆床房,5.0,0.5234000086784363,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['整体', '性价比', '高', '吃饭', '房间', '浴缸', '床垫', '软', '底楼', '卡拉', '吵', '客源', '残次', '早餐', '不错']",性价比,16,1.5,9294,3
H16,2020-02-05,垃圾啦啦啦啦啦啦啦啦,猪猪侠酷芽亲子双床房,6.0,0.571399986743927,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验",['垃圾'],设施,16,-1.0,9295,1
H16,2020-02-12,大堂服务接待满意,浪漫优享圆床房,0.0,0.7853999733924866,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['服务', '接待', '满意']",服务,16,1.0,9296,2
H16,2020-02-18,在惠城市中心，交通方便，很好位置。亲子房很宽敞，小孩玩的开心，房间不错。服务也很好，周边美食方便，很好！,猪猪侠酷芽子母房,5.0,0.450300008058548,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['惠', '城市', '中心', '交通', '位置', '亲', '子房', '宽敞', '小孩', '玩', '开心', '房间', '不错', '服务', '周边', '美食']",性价比,16,1.0,9297,2
H16,2020-03-03,不错，价格对得起,胜享城景大床房,5.0,0.4955999851226806,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '价格', '对得起']",性价比,16,1.5,9298,3
H16,2020-03-03,性价比还可以,胜享城景大床房,5.0,0.570900022983551,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['性价比'],性价比,16,1.5,9299,3
H16,2020-03-05,很好 环境也很不错,胜享雅致大床房,5.0,0.7142000198364258,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错']",性价比,16,1.5,9300,3
H16,2020-03-16,这个酒店的灯真是有毛病，存心不让人睡觉，怎么关都关不了,浪漫优享圆床房,3.0,0.4634000062942505,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['灯', '毛病', '不让', '睡觉', '关都', '关不了']",性价比,16,-1.0,9301,1
H16,2020-03-21,感觉很不错，酒店很好，服务也很好1016下次还来,胜享雅致大床房,5.0,0.4507000148296356,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['感觉', '不错', '服务', '下次']",性价比,16,1.5,9302,3
H16,2020-03-22,李海东服务态度很不错,浪漫优享圆床房,5.0,0.8019000291824341,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['李', '海东', '服务态度', '不错']",性价比,16,1.5,9303,3
H16,2020-03-23,服务态度很好酒店很好很好下次还会过来1016,胜享雅致大床房,3.0,0.628600001335144,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['服务态度', '很好', '很好', '下次']",性价比,16,1.5,9304,3
H16,2020-03-23,酒店很好服务很好前台小姐姐很热情1016下次还来,胜享雅致大床房,1.0,0.8282999992370605,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '小姐姐', '热情', '下次']",卫生,16,1.0,9305,2
H16,2020-03-24,酒店很不錯前台小姐姐很熱情下次還會過來住1016,胜享雅致大床房,6.0,0.4993999898433685,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['不錯', '小姐姐', '熱', '情', '下次', '還', '會', '過', '來', '住']",设施,16,1.5,9306,3
H16,2020-03-24,很棒很不错的酒店前台服务员很热情服务很好1016,浪漫优享圆床房,5.0,0.3623999953269958,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['很棒', '不错', '服务员', '热情服务']",性价比,16,1.0,9307,2
H16,2020-03-24,酒店很不错前台小姐姐很热情服务也很好下次还会来1016,浪漫优享圆床房,0.0,0.4593000113964081,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['不错', '小姐姐', '热情服务', '下次']",服务,16,1.5,9308,3
H16,2020-03-26,服务很好，原本定的雅致大床房，到店的时候这边没有这个小的房间了，给免费升级了城景大床房。实在是太感谢前台的小姐姐了。周边想吃什么都很方便，过来出差的，工作完了之后还可以去周边的景点看一看。下次出差还来这儿。,胜享雅致大床房,0.0,0.3400999903678894,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['服务', '原本', '雅致', '大床', '房', '店', '房间', '免费', '升级', '城景', '大床', '房', '实在', '太', '感谢', '小姐姐', '周边', '想', '吃', '出差', '工作', '周边', '看一看', '下次', '出差']",服务,16,4.0,9309,5
H16,2020-03-27,物超所值 很舒适 工作人员很热情,胜享雅致大床房,2.0,0.4368999898433685,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['物超所值', '舒适', '工作人员', '热情']",位置,16,2.0,9310,4
H16,2020-03-28,不错 工作人员很热情,胜享雅致大床房,0.0,0.5626999735832214,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['不错', '工作人员', '热情']",服务,16,1.0,9311,2
H16,2020-03-28,1052好服务好不错还会继续住,胜享雅致大床房,5.0,0.536899983882904,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '不错', '住']",性价比,16,1.5,9312,3
H16,2020-03-28,1052服务好,胜享雅致大床房,1.0,0.5706999897956848,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住",['服务'],卫生,16,1.5,9313,3
H16,2020-03-28,酒店的位置很棒，在市区中心。在这附近吃饭和下了班逛景点都比较近。酒店的服务很好。房间也比较干净。进门的时候大堂有人测体温。进电梯是有保鲜膜贴住按键的。这一点在疫情期间做的还是让人很满意的。前台服务员也比较热情。下次出差还会来。总的来说体验不错。支持支持。,胜享雅致大床房,6.0,0.3930000066757202,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['位置', '很棒', '市区', '中心', '吃饭', '班', '逛', '服务', '房间', '干净', '进门', '有人', '测体温', '进', '电梯', '保鲜膜', '贴住', '按键', '一点', '疫情', '期间', '做', '满意', '服务员', '热情', '下次', '出差', '体验', '不错', '支持', '支持']",设施,16,3.0,9314,5
