酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H33,2020-01-01,我很喜欢**酒店 之前也是住在这里 服务水平高 早茶好吃 老牌豪华酒店 非常舒心 酒店中庭休息区也还不错的 跨年夜大厅有小酒会 房间也比较大 改了尊荣房 之前住行政套房 整体感受都非常好,尊荣房,4.0,0.4070000052452087,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['喜欢', '住', '服务水平', '高', '早茶', '好吃', '老牌', '豪华酒店', '舒心', '中庭', '休息区', '不错', '跨年夜', '大厅', '酒会', '房间', '改', '尊荣', '房', '住', '行政', '套房', '整体', '感受']",设施,33,2.0,15881,4
H33,2020-01-01,服务，卫生，环境去不错！,豪华客房,5.0,0.5651999711990356,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '卫生', '环境', '不错']",性价比,33,1.0,15882,2
H33,2020-01-01,交通便利，环境优美，服务到位，性价比高,尊荣房,5.0,0.8774999976158142,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '便利', '环境优美', '服务到位', '性价比', '高']",性价比,33,1.0,15883,2
H33,2020-01-01,一如既往的好！每次去广州都住这里 床很大很舒服 一家三口一起来广州环境好 可以游泳池维修 健身房也很棒 正好赶上展会,豪华客房,2.0,0.3210000097751617,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['一如既往', '每次', '广州', '住', '床', '很大', '舒服', '一家', '三口', '广州', '环境', '游泳池', '维修', '健身房', '很棒', '正好', '赶上', '展会']",位置,33,2.0,15884,4
H33,2020-01-01,老牌的五星级酒店，酒店管理得很好，前台的美女问我双床房可不可以，我一口回绝，她马上给了我一个很好的解决方案，我也很乐意地加入她们的会员大家庭，整个入住时间段觉得心情非常好，**酒店，下次还来！,豪华客房,3.0,0.4603999853134155,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['老牌', '五星级', '管理', '美女', '问', '双床', '房', '可不可以', '一口', '回绝', '很好', '解决方案', '乐意', '会员', '大家庭', '入住', '时间段', '心情', '下次']",性价比,33,1.0,15885,2
H33,2020-01-02,差不多，很怀念，后悔昨天没去住，其实和这边价格只是差距一点，感觉很大点不同。,豪华客房,6.0,0.5738999843597412,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['怀念', '后悔', '昨天', '没去', '住', '价格', '差距', '一点', '感觉', '很大', '点']",设施,33,1.5,15886,3
H33,2020-01-02,这个房间不错，而且服务员很和善很正常的态度。最好。外来的一些人有恶意罢了。,豪华客房,1.0,0.7547000050544739,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['房间', '不错', '服务员', '和善', '态度', '外来', '恶意']",卫生,33,-2.0,15887,1
H33,2020-01-02,居住舒适，环境卫生,豪华客房,5.0,0.4474999904632568,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['居住', '舒适', '环境卫生']",性价比,33,1.0,15888,2
H33,2020-01-02,居住舒适，环境卫生,行政房,5.0,0.4476999938488006,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['居住', '舒适', '环境卫生']",性价比,33,1.0,15889,2
H33,2020-01-02,就在公司对面，考虑方便选择住在这里。选择的方型是老式装修的那种，很有年代感，设施有些旧，用着还行。淋浴设施该换换。第一次住，找早餐厅找了半天，标识也没有，问了礼宾，给带了路才找到。,豪华客房,2.0,0.3555999994277954,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['公司', '对面', '选择', '住', '选择', '方型', '老式', '装修', '那种', '年代', '感', '设施', '旧', '还行', '淋浴', '设施', '换换', '第一次', '住', '找', '早', '餐厅', '找', '半天', '标识', '问', '礼宾', '路', '找到']",位置,33,1.5,15890,3
H33,2020-01-02,早餐品种丰富，游泳池很好，设施有点陈旧,豪华客房,5.0,0.8568999767303467,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '品种', '游泳池', '设施', '陈旧']",性价比,33,-1.0,15891,1
H33,2020-01-02,谈事，休闲，环境超级好,豪华客房,6.0,0.5051000118255615,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['谈', '事', '休闲', '环境', '超级']",设施,33,1.5,15892,3
H33,2020-01-02,差不多，和之前的评语，同一间能保持每天都很舒服的只有这次平安夜前几天开始住的房了。,豪华客房,4.0,0.4841000139713287,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['评语', '间', '舒服', '平安夜', '前', '几天', '住', '房']",设施,33,1.0,15893,2
H33,2020-01-02,泳池很好，服务待提高,尊荣房,1.0,0.7854999899864197,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['泳池', '服务', '提高']",卫生,33,1.0,15894,2
H33,2020-01-03,交通比较方便。,豪华客房,5.0,0.5713000297546387,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['交通'],性价比,33,1.5,15895,3
H33,2020-01-03,非常好，吃，住，玩都很好。以后来广州，还住这里。,尊荣房,3.0,0.8565999865531921,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['吃', '住', '玩', '广州', '住']",性价比,33,1.5,15896,3
H33,2020-01-04,交通方便，性价比较高。,豪华客房,5.0,0.7856000065803528,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '性价比', '高']",性价比,33,1.5,15897,3
H33,2020-01-04,地铁口，交通便利,豪华客房,5.0,0.5315999984741211,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['地铁口', '交通', '便利']",性价比,33,1.0,15898,2
H33,2020-01-04,非常好的酒店，住的很舒适，服务态度好，热情周到，周边环境很好，交通方便，十分满意。赞?? 赞?? 赞??,尊荣房,1.0,0.5220000147819519,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['住', '舒适', '服务态度', '热情周到', '周边环境', '交通', '十分满意', '赞', '赞', '赞']",卫生,33,1.0,15899,2
H33,2020-01-05,离公园近，酒店设施不错,精英双床房,5.0,0.5095999836921692,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['公园', '酒店设施', '不错']",性价比,33,1.5,15900,3
H33,2020-01-05,诺爷喜欢??，酒店设施不错,精英双床房,5.0,0.5867999792098999,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['诺爷', '喜欢', '酒店设施', '不错']",性价比,33,1.0,15901,2
H33,2020-01-05,迟到的点评，带着诺爷逛羊城,豪华客房,1.0,0.5871000289916992,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['迟到', '点评', '诺爷', '逛', '羊城']",卫生,33,-1.0,15902,1
