酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H12,2020-01-01,位置挺不错的，市桥地铁走几步就到了。楼下是个小型商场。基本附近啥都有。房间不错，图片真实。就是床垫没我想象的软，但也很不错了。,高级大床房,2.0,0.2041999995708465,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '挺不错', '市桥', '地铁', '走', '几步', '楼下', '小型', '商场', '房间', '不错', '图片', '真实', '床垫', '想象', '软', '不错']",位置,12,1.0,7383,2
H12,2020-01-01,交通便利，周围环境优美，店内布置高雅温馨，房间宽敞明亮，床很大很舒服。住的很愉快，非常满意，值得推荐,精品单人房,0.0,0.2779000103473663,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['交通', '便利', '环境优美', '店', '布置', '高雅', '温馨', '房间', '宽敞明亮', '床', '很大', '舒服', '住', '愉快', '满意', '值得', '推荐']",服务,12,8.0,7384,5
H12,2020-01-01,交通便利，价格适宜。,高级双床房,5.0,0.6233000159263611,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '便利', '价格', '适宜']",性价比,12,2.0,7385,4
H12,2020-01-01,马桶不行呀会一直流水很响还有床头灯光很亮不柔和还有不够大的空间,高级大床房,6.0,0.332500010728836,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['马桶', '不行', '流水', '响', '床头', '灯光', '很亮', '柔和', '空间']",设施,12,1.0,7386,2
H12,2020-01-01,近地铁，出入方便，卫生还可以,高级大床房,0.0,0.2946000099182129,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['地铁', '出入', '卫生']",服务,12,1.0,7387,2
H12,2020-01-02,挺好的 地理位置优越,高级大床房,2.0,0.7141000032424927,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['地理位置', '优越']",位置,12,1.5,7388,3
H12,2020-01-02,这家酒店真的良心，便宜又舒服，除了网速慢点其他都很好,高级大床房,3.0,0.5914999842643738,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['这家', '真的', '良心', '便宜', '舒服', '网速慢', '点']",性价比,12,3.0,7389,5
H12,2020-01-04,房间太小，价格有点贵,雅致大床房,5.0,0.4427999854087829,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['房间', '太小', '价格', '贵']",性价比,12,1.5,7390,3
H12,2020-01-05,就是位置还可以。地段合适，楼下很多吃喝逛。,雅致双床房,5.0,0.7318999767303467,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '地段', '合适', '楼下', '吃喝', '逛']",性价比,12,1.0,7391,2
H12,2020-01-05,"交通方向,近市橋地鐵站。房間還算乾淨。下次會再住。",高级双床房,3.0,0.3467999994754791,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['交通', '方向', '市橋', '地鐵', '站', '房間', '還', '算', '乾', '淨', '下次', '會', '住']",性价比,12,1.5,7392,3
