酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H06,2020-01-01,环境不错，人多,景观套房,5.0,0.7142000198364258,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错']",性价比,6,2.0000000000000004,3972,3
H06,2020-01-01,设施完备 温泉环境很好 服务态度超棒 方便停车。价格适中，希望早餐的质量更高一点，品类更多一点就更好了。,园林大床房,5.0,0.4496000111103058,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['设施', '完备', '温泉', '环境', '服务态度', '超棒', '停车', '价格', '适中', '希望', '早餐', '质量', '高', '一点', '品类', '多一点', '更好']",性价比,6,1.0,3973,2
H06,2020-01-01,房间干净整洁，居家用品很齐全。环境漂亮，房间装修有特色，非常喜欢。床也很软很舒服，睡一晚上感觉精神充沛。房间隔音效果好。整个晚上都很安静，性价比高,圆弧大床房,3.0,0.4747999906539917,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['房间', '干净', '整洁', '居家', '用品', '齐全', '环境', '漂亮', '房间', '装修', '特色', '喜欢', '床', '很软', '舒服', '睡', '晚上', '感觉', '精神', '充沛', '房间', '隔音', '效果', '晚上', '安静', '性价比', '高']",性价比,6,7.0,3974,5
H06,2020-01-02,服务一如既往的好,园景大床房,0.0,0.7134000062942505,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['服务', '一如既往']",服务,6,2.0000000000000004,3975,3
H06,2020-01-02,非常的舒适 干净服务超级棒,流溪河畔双床房,1.0,0.4517000019550323,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['舒适', '干净', '服务', '超级', '棒']",卫生,6,1.0,3976,2
H06,2020-01-03,酒店服务非常贴心，有一大片儿童户外玩的地方，小孩子玩得很开心，温泉应该是我泡过里面最干净最舒适的，性价比高！,流溪河畔大床房,1.0,0.8087000250816345,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '贴心', '大片', '儿童', '户外', '玩', '小孩子', '玩', '开心', '温泉', '泡', '干净', '舒适', '性价比', '高']",卫生,6,2.0,3977,3
H06,2020-01-03,环境优美，园区规划和布局都很好，亲子游玩，朋友聚会都是相当不错的地方。,园景大床房,0.0,0.3359000086784363,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['环境优美', '园区', '规划', '布局', '亲子', '游玩', '朋友', '聚会', '不错']",服务,6,2.0000000000000004,3978,3
H06,2020-01-03,房间干净整洁，居家用品很齐全。环境漂亮，房间装修有特色，非常喜欢。床也很软很舒服，睡一晚上感觉精神充沛。房间隔音效果好。整个晚上都很安静，性价比高。,园景双床房,3.0,0.4747999906539917,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['房间', '干净', '整洁', '居家', '用品', '齐全', '环境', '漂亮', '房间', '装修', '特色', '喜欢', '床', '很软', '舒服', '睡', '晚上', '感觉', '精神', '充沛', '房间', '隔音', '效果', '晚上', '安静', '性价比', '高']",性价比,6,7.0,3979,5
H06,2020-01-04,每天赠送水果。淋浴的热水一开即出。房间超级干净，一天打扫卫生2次。大环境也不错，酒店有后花园，花园在流溪河畔，幽静，景色宜人。,园景双床房,5.0,0.4093999862670898,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['赠送', '水果', '淋浴', '热水', '一开', '房间', '超级', '干净', '打扫卫生', '次', '环境', '不错', '后花园', '花园', '流溪河', '畔', '幽静', '景色宜人']",性价比,6,2.0000000000000004,3980,3
H06,2020-01-05,1、酒店环境整洁，房间布局堪称完美，优雅又不失情调，服务周到，让人无比舒心。给我营造了一种家的感觉，无论大处到小处都是那么无懈可击，价格也很合理。,园景大床房,4.0,0.4972000122070312,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['环境', '整洁', '房间', '布局', '堪称', '完美', '优雅', '不失', '情调', '服务周到', '无比', '舒心', '营造', '一种', '家', '感觉', '大处', '处', '无懈可击', '价格']",设施,6,5.0,3981,5
