景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A15,2020-07-27,人有点太多，一定要去看表演，超赞的！,1.0,0.3282000124454498,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['太', '表演', '超赞']",服务,15,1.5,39392,3
A15,2020-10-08,超级好玩的，推荐大家去,2.0,0.7692000269889832,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['超级', '好玩', '推荐']",设施,15,1.0,39393,2
A15,2020-08-25,小孩子很喜欢，跟着小企鹅、水貂跑个不停。进场稍微晚了点，白鲸表演没看到，看了两遍美人鱼表演。夜场的美人鱼表演比较简单。水母好漂亮，各种各样。鱼基本跟说明对版，珊瑚比**的品种和种类少一些,12.0,0.5149999856948853,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['喜欢', '跟着', '企鹅', '水貂', '跑', '不停', '进场', '稍微', '晚', '白鲸', '表演', '两遍', '美人鱼', '表演', '夜场', '美人鱼', '表演', '比较简单', '水母', '漂亮', '各种各样', '鱼', '版', '珊瑚', '品种', '种类', '少']",设施,15,2.0,39394,4
A15,2020-02-12,挺好找的，离地铁站不远，白鲸、北极熊、企鹅、海象、鲨鱼等等海洋动物，一般都是在郊区外的海洋公园里才有机会看到，但是在闹市中心，一个商业广场里，有这么大的一个**，能看到这些神奇的海洋动物，我是第一次见到，展馆共有二十一个主题展区，小孩子觉得很好玩，可以见到很多稀奇的海洋动物，做为科普的项目还是值得推荐的，大人呢就感觉这些动物们因场地原因，生活空间的确有些不尽人意的地方，希望商家在赚钱的时候，也要多多善待这些动物，尽量做到人与自然的和谐吧，而且大概两个小能游玩完的主题馆，门票188有点贵，超过1米小朋友就要半价，太坑了，其他景点都是1.2米，我小孩刚好103cm，超一点点死活不让进，小朋友还不到四岁，服务员很死板，后来找了主管才让免费进，希望商家能多考虑放宽一点免票标准，必竟大多数家长都是带小朋友来进行科普教育的。,12.0,0.2001000046730041,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['好找', '地铁站', '不远', '白鲸', '北极熊', '企鹅', '海象', '鲨鱼', '海洋', '动物', '郊区', '外', '海洋公园', '机会', '闹', '市中心', '商业广场', '神奇', '海洋', '动物', '第一次', '见到', '展馆', '共有', '二十一个', '主题', '展区', '好玩', '见到', '稀奇', '海洋', '动物', '做', '科普', '项目', '值得', '推荐', '大人', '感觉', '动物', '场地', '原因', '生活空间', '不尽人意', '希望', '商家', '赚钱', '善待', '动物', '人与自然', '和谐', '两个', '小能', '主题', '馆', '贵', '超过', '米', '半价', '太坑', '米', '超', '一点点', '死活', '不让', '进', '不到', '四岁', '服务员', '死板', '找', '主管', '免费', '进', '希望', '商家', '放宽', '一点', '免票', '标准', '必竟', '家长', '科普', '教育']",设施,15,3.0,39395,5
A15,2020-11-02,很好玩的一个景点！万圣节还有节目！非常精彩,1.0,0.4154999852180481,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['好玩', '万圣节', '节目', '精彩']",服务,15,1.5,39396,3
A15,2020-07-22,没有抱太大希望去，纯粹为了孩子有个地方玩玩。138的夜场票是没有任何表演观看的，这点就觉得门票不值得了。还有海底隧道是没有魚的，没有魚！！！白鲸还是好看的，水母也超多，鲨鱼也不错，企鹅小小只没活力，白狐更是毫无生气。总的来说，给四颗星已经是过于表扬了。,12.0,0.4950000047683716,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['抱', '太', '希望', '有个', '玩玩', '夜场', '表演', '观看', '值得', '海底隧道', '魚', '魚', '白鲸', '好看', '水母', '超', '鲨鱼', '企鹅', '小小', '活力', '白狐', '更是', '生气', '四颗星', '表扬']",设施,15,2.0,39397,4
A15,2020-07-29,挺多动物看的，又有表演看，不错！都是室内！,12.0,0.5142999887466431,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['动物', '表演', '室内']",设施,15,1.5,39398,3
A15,2020-08-24,很好，值得一去，我是第二次去了，门票还是那么贵,10.0,0.4408000111579895,"喜欢, 下次, 漂亮, 朋友, 值得, 去过, 机会, 字, 开心, 风景优美","['值得', '第二次', '贵']",位置,15,1.0,39399,2
A15,2020-11-15,不值这个价，表演只有一场美人鱼表演，企鹅太高看不清,12.0,0.2632000148296356,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['不值', '价', '表演', '一场', '美人鱼', '表演', '企鹅', '太', '高', '看不清']",设施,15,-1.0,39400,1
A15,2020-08-12,物超所值   适合带孩子玩   里面比想象的大的多表演很精彩   比三四百的**差不了多少,1.0,0.5139999985694885,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['物超所值', '适合', '想象', '表演', '精彩', '三四百', '差']",服务,15,1.0,39401,2
A15,2020-08-12,挺方便的   入场顺利,6.0,0.692300021648407,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['入场', '顺利']",服务,15,1.0,39402,2
A15,2020-08-03,好玩，带小孩正佳，还真的是正佳呢哈哈,2.0,0.6923999786376953,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['好玩', '正佳', '真的', '正佳']",设施,15,1.5,39403,3
A15,2020-07-12,二维码直接取票 很方便 高考生有优惠 一百很划算 主要带弟弟（一年级）来玩 逛了三个小时左右 看了魔术表演和海狮海豹表演 以及白鲸和美人鱼共舞 极地世界的确很冷要带件薄外套 企鹅很可爱 但是北极狼就一条很孤单 就躺在那一动不动 很可怜 不敢多看 。里面随处有充电宝租借要点个赞 饮料小吃建议出去到美食节 负一楼吃 正佳广场超级大 建议上午去 中午出来吃饭 然后逛街,12.0,0.3215000033378601,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['二维码', '高', '考生', '优惠', '一百', '划算', '弟弟', '一年级', '逛', '三个', '魔术', '表演', '海狮', '海豹', '表演', '白鲸', '美人鱼', '共舞', '极地', '世界', '冷要', '带件', '薄', '外套', '企鹅', '可爱', '北极', '狼', '一条', '孤单', '躺', '一动不动', '可怜', '随处', '充电', '宝', '租借', '要点', '赞', '饮料', '小吃', '建议', '美食节', '负', '一楼', '吃', '正佳', '广场', '超级', '建议', '上午', '中午', '吃饭', '逛街']",设施,15,-1.0,39404,1
A15,2020-08-20,很不错 场地很大 非常适合小朋友,7.0,0.4977000057697296,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['场地', '很大', '非常适合']",性价比,15,1.5,39405,3
A15,2020-08-06,价格比美团便宜，好评。里面不太大，两三个小时可以了，建议买夜场票。,2.0,0.3267000019550323,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['价格比', '美团', '便宜', '好评', '太', '两三个', '建议', '夜场']",设施,15,1.0,39406,2
A15,2020-07-07,请问客服电话号码是多少，医务人员需要带那些证件可以免费，后勤人员可以免费吗,6.0,0.6794000267982483,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['请问', '客服', '电话号码', '医务人员', '证件', '免费', '后勤人员', '免费']",服务,15,2.0,39407,4
A15,2020-07-19,孩子很喜欢，暑假玩室内的没那么热，,2.0,0.4163999855518341,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['喜欢', '暑假', '室内', '热']",设施,15,1.0,39408,2
