酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H29,2020-05-18,品质非常不错,雅致双床房,2.0,0.4156000018119812,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['品质', '不错']",位置,29,1.5,14516,3
H29,2020-05-18,清阅棒棒哒 人美服务还贴心,高级大床房,1.0,0.8920999765396118,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['清', '阅', '棒棒', '哒', '美', '服务', '贴心']",卫生,29,1.5,14517,3
H29,2020-05-19,这是一家新开业的**酒店，我来点评一下啊。新开的酒店比较担心的就是装修味道，但是这家店几乎没有。房间卫生各种细节都做得很好，干干净净整整齐齐。床垫啊，毛巾用品啊都是质量很好很舒服得。再说服务，服务确实是亮点，前台的小姑娘都很热情，办入住的时候给我倒了茶水，办好后一般酒店就是最多指引到电梯，但是这里呢前台给我带到了房间还给我介绍了酒店的设施，主动帮我拿行李，特别棒真的。然后说早餐，早餐比较丰富，中餐有，西餐也有，点名小蛋糕特别的美味。性价比很高了，3百得价格8百得享受哈哈哈哈。对了，因为新开业酒店还给送水果，送宵夜甜品，值得入住！会再来的。,雅致双床房,0.0,0.3449999988079071,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['一家', '新开业', '点评', '新开', '担心', '装修', '味道', '这家', '店', '房间', '卫生', '细节', '做', '干干净净', '整整齐齐', '床垫', '毛巾', '用品', '质量', '很好', '舒服', '服务', '服务', '确实', '亮点', '小姑娘', '热情', '办', '入住', '倒', '茶水', '办好', '指引', '电梯', '带到', '房间', '还给', '介绍', '设施', '主动', '帮', '行李', '特别', '棒', '真的', '早餐', '早餐', '中餐', '西餐', '点名', '蛋糕', '特别', '美味', '性价比', '高', '百', '价格', '百', '享受', '哈哈哈哈', '新开业', '还给', '送', '水果', '送', '宵夜', '甜品', '值得', '入住', '再来']",服务,29,9.0,14518,5
H29,2020-05-19,不是第一次住**啦，这家**真的超超超赞！入住给茶水，因为是广州疫情较重区域，各种识别特别多，我都不耐烦了前台小姐姐还温柔的教我，特别好。弄好了以后又带我到房间，房间床垫一如既往的舒服呀，最喜欢了。卫生也弄得很干净的。夜宵糖水和小甜品很nice！,雅致双床房,1.0,0.4564999938011169,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['第一次', '住', '这家', '真的', '超', '超', '超赞', '入住', '茶水', '广州', '疫情', '重', '区域', '识别', '特别', '不耐烦', '小姐姐', '温柔', '教', '特别', '弄', '房间', '房间', '床垫', '一如既往', '舒服', '喜欢', '卫生', '弄', '干净', '夜宵', '糖水', '甜品']",卫生,29,5.0,14519,5
H29,2020-05-20,酒店刚刚开业，没什么味道，服务热情周到，客房干净卫生。床很舒服。而且还免费赠送了早餐和宵夜，很不错的酒店。值得入住,雅致大床房,1.0,0.374099999666214,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['刚刚', '开业', '没什么', '味道', '服务', '热情周到', '客房', '干净', '卫生', '床', '舒服', '免费', '赠送', '早餐', '宵夜', '不错', '值得', '入住']",卫生,29,4.0,14520,5
H29,2020-05-21,因为要乘飞机回重庆，选择了离机场较近的**酒店。本来就是简单过度一晚，干净就好，没有报很高的期望。但是我错了，工作人员给到我的超级服务一波又一波。刚进入大厅，前台小菇凉就端过来一杯热茶，对我说，小姐姐辛苦了，请喝茶。然后耐心指导我扫码，测量体温，看见我口罩有点污渍，马上递过来一只新口罩。办好手续后，一边带我去房间，一边介绍酒店设施以及早餐时间。我随口说了一下，戴一天口罩了，嗓子有点不舒服，没想到，过一会，小菇凉给我端来一份水果和蜂蜜水，叫我多喝水。真是非常细心周到，好像除了我妈，没人这么对我好，哈哈哈。出门在外，真的有温暖到我，所有的细节都看在眼里，记在心里。如果下次来广州，我还会回来这家酒店，退房的时候，看到那位小菇凉的工牌，有个好听的名字叫清阅。,雅致大床房,1.0,0.3158999979496002,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['乘飞机', '回', '重庆', '选择', '了离', '机场', '本来', '简单', '过度', '晚', '干净', '报', '高', '期望', '错', '工作人员', '超级', '服务', '波', '波', '大厅', '小菇', '凉', '端过来', '一杯', '热茶', '小姐姐', '辛苦', '请', '喝茶', '耐心', '指导', '扫码', '测量体温', '口罩', '污渍', '递过来', '一只', '新', '口罩', '办好', '手续', '带我去', '房间', '介绍', '酒店设施', '早餐时间', '随口', '戴', '口罩', '嗓子', '舒服', '没想到', '一会', '小菇', '凉', '端', '一份', '水果', '蜂蜜水', '多喝水', '细心', '周到', '好像', '妈', '哈哈哈', '出门在外', '真的', '温暖', '细节', '看在眼里', '记', '下次', '广州', '回来', '这家', '退房', '那位', '小菇', '凉', '工牌', '有个', '好听', '名字', '清', '阅']",卫生,29,0.0,14521,1
H29,2020-05-23,**新开的酒店，服务很贴心，环境和卫生做的很好，酒店的床和枕头很舒适，尤其是常年出差的人对床和枕头的要求非常高，出差广州还会住他们家酒店,雅致大床房,1.0,0.4722000062465668,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['新开', '服务', '贴心', '环境', '卫生', '做', '很好', '床', '枕头', '舒适', '常年', '出差', '床', '枕头', '高', '出差', '广州', '住', '家']",卫生,29,2.0,14522,4
H29,2020-05-23,和朋友一起出来玩，想着住的好一点，就挑了这家，果然没让人失望。前台态度亲切友好，疫情期间要检测体温，登记防疫码，这里是新开的，环境都很高大上，还有健身房，汗蒸房，洗衣房。一开始进的房间空调不冷，后来致电前台，马上安排换房，员工亲自上门给房卡，然后还送了糖水，前前后后都有点头道歉。总体来说挺满意的，希望越做越好！就是提个建议停车的地方可以设置近一点。,雅致双床房,6.0,0.3558000028133392,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['朋友', '玩', '想着', '住', '一点', '挑', '这家', '失望', '态度', '亲切友好', '疫情', '期间', '检测', '体温', '登记', '防疫', '码', '新开', '环境', '高大', '健身房', '汗', '蒸房', '洗衣房', '进', '房间', '空调', '冷', '致电', '安排', '换房', '员工', '上门', '房卡', '送', '糖水', '前前后后', '点头', '道歉', '总体', '满意', '希望', '越做越', '提', '建议', '停车', '设置', '一点']",设施,29,0.0,14523,1
H29,2020-05-23,入住后才知道是一家新开的**，各方面都不错服务上尤其突出，员工们都非常的尽心尽力，可见前期培训工作还是非常到位的可能赶上疫情，空置了一段时间，新装修的房间，没感觉到有异味早餐可以，停车免费（稍微麻烦点儿，要去别人家的停车场）好评好评，真的不错，推荐推荐,雅致大床房,0.0,0.3425000011920929,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['入住', '后才', '一家', '新开', '不错', '服务', '员工', '前期', '培训', '工作', '到位', '赶上', '疫情', '空置', '一段时间', '新装修', '房间', '感觉', '异味', '早餐', '停车', '免费', '稍微', '麻烦', '点儿', '家', '停车场', '好评', '好评', '真的', '不错', '推荐', '推荐']",服务,29,2.0,14524,4
H29,2020-05-25,太棒了，很好,雅致双床房,0.0,0.5712000131607056,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",['太棒了'],服务,29,1.5,14525,3
H29,2020-05-26,房间干净，服务好，出行方便,雅致双床房,1.0,0.5659999847412109,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['房间', '干净', '服务', '出行']",卫生,29,1.5,14526,3
H29,2020-05-26,房间干净，服务好，出行方便。,雅致大床房,1.0,0.5659999847412109,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['房间', '干净', '服务', '出行']",卫生,29,1.5,14527,3
H29,2020-05-26,**的服务没的说，装修和设施设备也很给力。位置：三元里远景路口，远景路是广州韩国人聚居区，韩餐特别地道。性价比：价格非常好，可能是新开业的原因，性价比全是非常高了。不足：暂时无法开具“**”名头的发票，刷卡单显示的也不太对应，可能给报销带来一点困扰。总体上对**还是十分满意的，以后还会考虑入住。,几木阳光大床房,5.0,0.4165999889373779,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '没的说', '装修', '设施', '设备', '力', '位置', '三元里', '远景', '路口', '远景', '路', '广州', '韩国', '聚居区', '韩', '餐', '特别', '地道', '性价比', '价格', '新开业', '原因', '性价比', '全', '高', '暂时', '开具', '名头', '发票', '刷卡', '显示', '太', '报销', '带来', '一点', '困扰', '总体', '十分满意', '入住']",性价比,29,0.0,14528,1
H29,2020-05-27,服务好，环境好,雅致双床房,5.0,0.7139999866485596,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '环境']",性价比,29,1.5,14529,3
H29,2020-05-28,服務好，熱情，早餐很豐富，出行比較方便，房間隔音超級好，舒服，前台很熱情，都很年輕，裝修簡潔，適合出差旅遊，首選亞朵,雅致大床房,4.0,0.4916999936103821,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['服務', '熱情', '早餐', '豐富', '出行', '比較', '房間', '隔音', '超級', '舒服', '熱', '情', '年輕', '裝修', '簡潔', '適合', '出差', '旅遊', '首選', '亞朵']",设施,29,1.0,14530,2
H29,2020-05-28,灰常棒的服务,高级双床房,0.0,0.5097000002861023,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['灰', '棒', '服务']",服务,29,1.5,14531,3
H29,2020-05-28,非常喜欢**的装修风格和设施，干净舒适，文艺清新。,雅致大床房,1.0,0.6355000138282776,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['喜欢', '装修', '风格', '设施', '干净', '舒适', '文艺', '清新']",卫生,29,2.0,14532,4
H29,2020-05-29,早餐还可以吧，相对比较简单，味道尚可。酒店在马路边，但是房间里很安静，开窗才会有些吵。前台服务很棒。,高级大床房,5.0,0.4855000078678131,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '比较简单', '味道', '尚可', '马路边', '房间', '里', '安静', '开窗', '吵', '服务', '很棒']",性价比,29,2.0,14533,4
H29,2020-05-29,原本想着新开业的酒店是不是气味很大什么的，不过入住以后感觉这个担心是多余的，前台的服务也很热情，附近很繁华，吃喝都很方便。下次过来还会住的。,雅致大床房,3.0,0.4099999964237213,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['原本', '想着', '新开业', '气味', '很大', '入住', '感觉', '担心', '多余', '服务', '热情', '繁华', '吃喝', '下次', '住']",性价比,29,0.0,14534,1
H29,2020-05-29,服务特别棒，卫生非常不错，早餐混沌很好吃。,几木大床房,5.0,0.4593000113964081,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '特别', '棒', '卫生', '不错', '早餐', '混沌', '好吃']",性价比,29,2.0,14535,4
H29,2020-05-30,入住感觉不错,高级大床房,3.0,0.5098000168800354,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['入住', '感觉', '不错']",性价比,29,1.5,14536,3
H29,2020-05-30,工作人员服务到位，出行方便。,雅致大床房,2.0,0.4212000072002411,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['工作人员', '服务到位', '出行']",位置,29,1.5,14537,3
H29,2020-05-31,服务环境都不错,雅致大床房,5.0,0.7854999899864197,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '环境', '不错']",性价比,29,1.5,14538,3
H29,2020-05-31,服务态度不错的,雅致大床房,5.0,0.7139000296592712,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务态度', '不错']",性价比,29,1.5,14539,3
