酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H09,2020-01-02,先生庆生我们住了两日，不愧是老牌的高档酒店，升级房型到高楼层，送房间生日布置，送蛋糕（近年来吃过最好吃的蛋糕），一楼的健身中心里有温泉池，早餐极其丰盛，小朋友每天下午还能领冰淇淋球，非常好吃！负一楼出来就是沙滩，超大恒温泳池，更衣室也都很方便，周边叫外卖也有很多好吃的。几乎没有缺点。,豪华全海景双床房,0.0,0.3612000048160553,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['庆生', '住', '两日', '不愧', '老牌', '高档', '升级', '房型', '高', '楼层', '送', '房间', '生日', '布置', '送', '蛋糕', '吃', '好吃', '蛋糕', '一楼', '健身', '中', '温泉', '池', '早餐', '丰盛', '小朋友', '下午', '领', '冰淇淋', '球', '好吃', '负', '一楼', '沙滩', '超大', '恒温', '泳池', '更衣室', '周边', '叫外卖', '好吃', '缺点']",服务,9,2.0,5775,4
H09,2020-01-02,近期住过比较好的酒店，想去海边玩所以特意订了这里。私人沙滩很棒，可惜第一天下雨，后面两天就玩得很开心，室内室外泳池也很大，可以租大型游泳圈玩，小朋友们很开心。我们订的是行政房，行政酒廊的晚餐品种不多，但是也可以吃饱，省去了下雨外出觅食的麻烦。,行政经典全海景双床房,1.0,0.4023999869823456,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['近期', '住', '想', '海边', '玩', '特意', '订', '私人', '沙滩', '很棒', '可惜', '第一天', '下雨', '两天', '玩', '开心', '室内', '室外', '泳池', '很大', '租', '大型', '游泳圈', '玩', '小朋友', '开心', '订', '行政', '房', '行政', '酒廊', '晚餐', '品种', '吃饱', '省去', '下雨', '外出', '觅食', '麻烦']",卫生,9,1.0,5776,2
H09,2020-01-02,适合帶孩子,豪华全海景双床房,3.0,0.7850000262260437,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['适合', '帶', '孩子']",性价比,9,1.0,5777,2
H09,2020-01-02,风景非常棒！,豪华全海景双床房,0.0,0.7141000032424927,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['风景', '棒']",服务,9,1.5,5778,3
H09,2020-01-04,早餐非常捧，食品种类又多。房间面海，景观绝佳。停车场车位充足，服务态度非常好。去奧特莱丝又不远，吃海鲜店铺又方便。,行政经典全海景大床房,5.0,0.5080999732017517,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '捧', '食品', '种类', '房间', '面海', '景观', '绝佳', '停车场', '车位', '充足', '服务态度', '奧特莱丝', '不远', '吃海鲜', '店铺']",性价比,9,1.0,5779,2
H09,2020-01-04,酒店位置非常好。可以看到优美动听的一线海景，享受住客的专属沙滩。室内外泳池、spa非常好。小孩子特别喜欢。大堂咖啡吧的蛋糕新鲜美味。酒店服务很好。提了一个小建议，希望可以看海的室内儿童乐园能够配备童书，彩笔，纸，让家长和孩子在玩乐之余亦有书香陪伴，度过充实美丽的度假时光。,豪华全海景双床房,1.0,0.3456000089645386,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['位置', '优美', '动听', '一线', '海景', '享受', '住客', '专属', '沙滩', '室内外', '泳池', '小孩子', '特别', '喜欢', '咖啡吧', '蛋糕', '新鲜', '美味', '服务', '提', '建议', '希望', '海', '室内', '儿童乐园', '配备', '童书', '彩笔', '纸', '家长', '孩子', '玩乐', '之余', '书香', '陪伴', '度过', '充实', '美丽', '度假', '时光']",卫生,9,9.0,5780,5
H09,2020-01-05,沙滩风景不错，沙滩细腻干净孩子玩的开心，卫生也不错，就是酒店装修有些旧，早餐丰富，一楼粤菜也很棒！,豪华全海景双床房,1.0,0.4848999977111816,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['沙滩', '风景', '不错', '沙滩', '细腻', '干净', '孩子', '玩', '开心', '卫生', '不错', '装修', '旧', '早餐', '一楼', '粤菜', '很棒']",卫生,9,4.0,5781,5
H09,2020-01-05,早餐不错，适合带孩子，有自己的沙滩，现在好像变成洲际酒店了，周围环境挺好，紧邻奥特莱斯，下次有机会再来住。,经典全海景大床房,3.0,0.5437999963760376,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['早餐', '不错', '适合', '孩子', '沙滩', '好像', '洲际', '周围环境', '紧邻', '奥', '特莱斯', '下次', '机会', '再来', '住']",性价比,9,2.0,5782,4
H09,2020-01-06,环境优美，饭菜可口，服务周到，,豪华全海景双床房,5.0,0.8284000158309937,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境优美', '饭菜', '可口', '服务周到']",性价比,9,1.0,5783,2
H09,2020-01-07,景色优美，服务周到,经典全海景双床房,5.0,0.7853999733924866,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['景色', '优美', '服务周到']",性价比,9,1.0,5784,2
H09,2020-01-08,空气好，早餐丰富。,豪华全海景双床房,5.0,0.7131999731063843,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['空气', '早餐']",性价比,9,1.5,5785,3
H09,2020-01-08,小孩非常喜欢,豪华全海景双床房,1.0,0.7139999866485596,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['小孩', '喜欢']",卫生,9,1.0,5786,2
H09,2020-01-09,不错的酒店，安静舒适，听着海浪入睡！,经典全海景双床房,5.0,0.3928000032901764,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '安静', '舒适', '听', '海浪', '入睡']",性价比,9,2.0,5787,4
H09,2020-01-09,早餐很棒，环境不错,豪华全海景双床房,5.0,0.828499972820282,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '很棒', '环境', '不错']",性价比,9,1.0,5788,2
H09,2020-01-11,早餐丰富，可惜小朋友戏水区还未开放,至尊全海景双床房,1.0,0.4880000054836273,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['早餐', '可惜', '小朋友', '戏水', '区', '未', '开放']",卫生,9,0.0,5789,1
H09,2020-01-12,有点旧了，还有原**的旧模样！,经典客房,3.0,0.8278999924659729,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['旧', '原', '旧', '模样']",性价比,9,1.5,5790,3
H09,2020-01-12,环境很好早上拉开窗帘就能看到日出早餐品种也还算不错,豪华全海景大床房,5.0,0.5115000009536743,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '早上', '拉开', '窗帘', '日出', '早餐', '品种', '还算', '不错']",性价比,9,1.5,5791,3
H09,2020-01-12,还可以的，价格贵！,经典客房,5.0,0.7141000032424927,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['价格', '贵']",性价比,9,1.5,5792,3
H09,2020-01-12,服务好，地点佳,豪华全海景双床房,1.0,0.7849000096321106,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '地点', '佳']",卫生,9,1.5,5793,3
H09,2020-01-12,早餐人太多了,豪华全海景双床房,5.0,0.4036999940872192,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '太']",性价比,9,1.5,5794,3
H09,2020-01-13,早餐不错，就是国庆节出游人比较多。,豪华全海景双床房,5.0,0.3860000073909759,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '不错', '国庆节', '出游']",性价比,9,1.5,5795,3
H09,2020-01-14,海滩超级棒，服务员态度很好。,豪华全海景双床房,0.0,0.8565999865531921,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['海滩', '超级', '棒', '服务员', '态度']",服务,9,1.5,5796,3
H09,2020-01-15,早餐很丰盛，私家沙滩很赞附近有很多吃饭的地方，带孩子玩两天很不错，奥特莱斯很近可以去淘运动品牌,经典客房,5.0,0.4968999922275543,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '丰盛', '私家', '沙滩', '赞', '吃饭', '孩子', '玩', '两天', '不错', '奥', '特莱斯', '淘', '运动', '品牌']",性价比,9,1.5,5797,3
H09,2020-01-15,早餐很丰富，住了好几次了，孩子特别喜欢这里的沙滩,豪华全海景双床房,1.0,0.5432000160217285,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['早餐', '住', '几次', '孩子', '特别', '喜欢', '沙滩']",卫生,9,2.0,5798,4
