景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A24,2020-08-31,温泉里的池子还是比较多的，水世界小孩玩的很开心，不错的地方,5.0,0.3975000083446502,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['温泉', '池子', '水', '世界', '开心']",服务,24,1.0,47570,2
A24,2020-09-26,温泉比较老旧，去的那天不少池都不开，人也不多，没见有汗蒸房 地热床很热，很舒服，服务员比较热情，端茶送水，热情有加。,5.0,0.3395000100135803,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['温泉', '旧', '那天', '不开', '没见', '汗', '蒸房', '地热', '床', '热', '舒服', '服务员', '热情', '端茶', '送水', '热情', '有加']",服务,24,3.0,47571,5
A24,2020-10-06,整体感觉还不错！但有几个方面需要改进:不少小池的水略显浑浊，让人感觉不踏实，有些设施陈旧了，应该要维护了！打80分吧！,9.0,0.4379999935626983,"山, 爬山, 好多, 希望, 太, 美的, 钱, 水, 骑, 活动","['整体', '感觉', '几个', '改进', '小池', '水', '略显', '浑浊', '感觉', '踏实', '设施', '陈旧', '维护', '打分']",设施,24,1.0,47572,2
A24,2020-10-28,温泉度假村价格实惠，才二十几一张票，取票十分方便，我喜欢，下次再来，里面的温泉池十分的多，可能特价，人也好多。,4.0,0.4577000141143799,"便宜, 价格, 优惠, 网上, 现场, 不用, 实惠, 排队, 购票, 订","['温泉', '度假村', '价格', '实惠', '二十几', '一张', '喜欢', '下次', '温泉', '特价', '好多']",性价比,24,1.0,47573,2
A24,2020-05-27,龙门**温泉大观园，位于惠州龙门县，当地植被茂盛空气干净，房间设施还可以，有游泳池、网球场、篮球场、健身房，最重要的是有温泉池住客随便泡！,5.0,0.248099997639656,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['龙门', '温泉', '大观园', '位于', '惠州', '龙门县', '植被', '茂盛', '空气', '干净', '房间', '设施', '游泳池', '网球场', '篮球场', '健身房', '温泉', '住客', '随便']",服务,24,0.0,47574,1
A24,2020-10-03,挺好的，位置好找，环境也不错，有几十个温泉池，还有玩水的设施，度假首选。,5.0,0.3393999934196472,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['位置', '好找', '环境', '几十个', '温泉', '玩水', '设施', '度假', '首选']",服务,24,1.5,47575,3
A24,2020-01-07,温泉池挺多的，去的时间点可能比较好，没什么人。冬天水世界没有开放，其他池子的温度最高去到45度左右。毛巾也备了很多，就是设备有些陈旧了，没有很新颖或者有特色的地方。,0.0,0.2105000019073486,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['温泉', '池挺', '没什么', '冬天', '水', '世界', '开放', '池子', '温度', '到度', '毛巾', '备', '设备', '陈旧', '新颖', '特色']",卫生,24,1.0,47576,2
A24,2020-11-11,价格十分的实惠，下次再来，取票十分方便。,4.0,0.5195000171661377,"便宜, 价格, 优惠, 网上, 现场, 不用, 实惠, 排队, 购票, 订","['价格', '实惠', '下次']",性价比,24,1.5,47577,3
A24,2020-12-31,订票取票非常方便快捷，就是有点破旧啦，还有不少池子没有开放。,5.0,0.5192999839782715,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['方便快捷', '破旧', '池子', '开放']",服务,24,0.0,47578,1
A24,2020-02-01,整个园区占地挺大的，但是维护貌似不是很好，房间不少地方是坏的，不影响使用罢了。房间采用竹藤家具，非常有特点。温泉还不错，但水上乐园没开。其他葡萄园花海登山乐园总有种半成品的感觉。,5.0,0.2896000146865845,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['园区', '占地', '挺大', '维护', '貌似', '房间', '坏', '影响', '房间', '采用', '竹', '藤家具', '温泉', '水上', '乐园', '开', '葡萄园', '花海', '登山', '乐园', '总', '有种', '半成品', '感觉']",服务,24,1.0,47579,2
A24,2020-10-10,**大观园温泉是附近比较大型的温泉酒店，同时也是比较老品牌，设施相对要陈旧，服务质量也在下降。温泉区还是比较大的，除了各种药池温泉，还有水上乐园，大人小孩都可以玩，听说还有cs的项目，不过没有去体验到。,5.0,0.3235999941825866,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['大观园', '温泉', '大型', '温泉', '品牌', '设施', '陈旧', '服务质量', '下降', '温泉', '区', '药池', '温泉', '水上', '乐园', '大人', '听说', '项目', '体验']",服务,24,-1.0,47580,1
A24,2020-02-02,挺好的 里面池子很多 本人比较喜欢那个玫瑰池 很香 茉莉池也不错 还挺喜欢的 就是天气有点冷了 要选天气比较好的日子才来 就挺好的啦,2.0,0.3021999895572662,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['池子', '喜欢', '玫瑰', '香', '茉莉', '喜欢', '天气', '冷', '要选', '天气', '日子', '挺好']",设施,24,2.0,47581,4
