景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A38,2020-02-11,温泉棒棒的，服务挺细致的到处都是工作人员！取票也超级快！泡了还想下次再来的优质温泉，晚上的氛围挺好的呢，假期期间上班的工作人员新年快乐！谢谢你们的服务。,5.0,0.4388000071048736,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['温泉', '棒棒', '服务', '细致', '工作人员', '超级', '想', '下次', '再来', '优质', '温泉', '晚上', '氛围', '假期', '期间', '上班', '工作人员', '新年快乐', '谢谢你们', '服务']",服务,38,2.0,54688,4
A38,2020-05-23,是咸水的温泉。就是设施有点旧，特别是拖鞋太差了，穿着刺脚的，走几步脚就痛了，建议泡温泉的游客自带拖鞋。,7.0,0.4113999903202057,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['咸水', '温泉', '设施', '旧', '特别', '拖鞋', '太', '差', '穿着', '刺脚', '走', '几步', '脚', '痛', '建议', '泡温泉', '游客', '自带', '拖鞋']",性价比,38,1.0,54689,2
A38,2020-07-09,很好，很满意，下次还会再来的，服务特别好。,5.0,0.466399997472763,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['满意', '下次', '再来', '服务', '特别']",服务,38,2.0,54690,4
A38,2020-08-20,听朋友介绍专门跑来试一下咸水温泉，网上购票优惠一点。虽然路途有点远，但真的不错！内有大大小小很多池，功效各有不同，有两个大的游泳池，也有热矿石床和蒸汽房，整体感觉不错，值得一试。,3.0,0.2260999977588653,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['听', '朋友', '介绍', '跑', '试一下', '咸水', '温泉', '网上', '购票', '优惠', '一点', '路途', '远', '真的', '大大小小', '功效', '各有不同', '两个', '游泳池', '热', '矿石', '床', '蒸汽房', '整体', '感觉', '值得', '试']",性价比,38,1.0,54691,2
A38,2020-02-12,温泉设施老旧了，不过，咸水温泉水质还好，也有特色，环境还好，泡池也多。,7.0,0.3740000128746032,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['温泉', '设施', '旧', '咸水', '温泉', '水质', '还好', '特色', '环境', '还好', '泡池']",性价比,38,1.0,54692,2
A38,2020-03-06,很好玩，有好多个温泉池，有些养生池，有些按摩池！还有湿蒸！我个人比较喜欢按摩池，像枪林弹雨，热带雨林，声波功击等！我都玩了几次！价格也不贵，服务态度也很好，有人很会养水的！,9.0,0.2302999943494796,"山, 爬山, 好多, 希望, 太, 美的, 钱, 水, 骑, 活动","['好玩', '好多个', '温泉', '养生', '按摩', '湿', '蒸', '喜欢', '按摩', '枪林弹雨', '热带雨林', '声波', '功', '击', '几次', '价格', '不贵', '服务态度', '有人', '养水']",设施,38,1.0,54693,2
A38,2020-07-11,很很很小的一个温泉，其实就是个楼盘，真心不推荐！！！,5.0,0.6137999892234802,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['很小', '温泉', '楼盘', '真心', '推荐']",服务,38,1.0,54694,2
A38,2020-03-14,还可以。池也很多。就是浴巾在池边不能换新的，干净毛巾。要是可以改善一下就更好了。要是还有姜茶喝更好。,7.0,0.3779999911785126,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['浴巾', '池边', '换新', '干净', '毛巾', '改善', '更好', '姜茶', '喝', '更好']",性价比,38,1.0,54695,2
A38,2020-05-26,非常完美的一次温泉体验，里面的温泉种类非常非常多，环境优美,5.0,0.3379000127315521,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['完美', '温泉', '体验', '温泉', '种类', '环境优美']",服务,38,1.0,54696,2
A38,2020-05-22,果真是真的咸水真温泉，只是设施比较旧,1.0,0.2700999975204468,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['真的', '咸水', '真', '温泉', '设施', '旧']",服务,38,1.5,54697,3
