景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A45,2020-01-20,取票挺方便的 我们在桥溪古韵取的票桥溪古韵总体感觉还不错 空气特好**反而有点失望 景区大 路标不清晰 不少景点经常是单一路线 需要折返 空气质量不如桥溪古韵 而且不少地方都闻到农药味,11.0,0.3380999863147735,"景色, 美, 感觉, 山上, 值得, 中, 优美, 拍, 交通, 少","['桥溪古', '韵', '取', '票桥', '溪古韵', '总体', '感觉', '空气', '特', '失望', '路标', '清晰', '单一', '路线', '折返', '空气质量', '桥溪古韵', '闻到', '农药味']",位置,45,0.0,56733,1
A45,2020-01-20,网上订酒店以来最满意的一次，服务很好！环境干净舒适。,0.0,0.3808000087738037,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['网上', '订', '满意', '服务', '环境', '干净', '舒适']",卫生,45,2.0,56734,4
A45,2020-09-10,第N次去！以前可以开车进去，非常方便！现在不值得了！80元门票太高！太差了！逬去没有导游介绍！坐车不方便！垃圾景点！不会再去了！,7.0,0.4074000120162964,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['第次', '开车', '值得', '太', '高', '太', '差', '逬', '导游', '介绍', '坐车', '垃圾']",性价比,45,0.0,56735,1
A45,2020-05-05,5A级不知道怎么来的  不推荐去   感觉就是给景区酒店住宿的人分摊费用的作用   没有最佳拍照点  景区互动娱乐也没有  整个景区这么大连买瓶水都得去酒店附近的售卖中心   没有特色   所谓茶园跟城区的花丛没啥区别    连个茶艺体验都没有,0.0,0.5042999982833862,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['级', '推荐', '感觉', '住宿', '分摊', '费用', '作用', '最佳', '拍照', '互动', '娱乐', '大连', '瓶', '水', '售卖', '中心', '特色', '茶园', '城区', '花丛', '区别', '茶艺', '体验']",卫生,45,4.0,56736,5
A45,2020-11-15,桥溪古韵还不错，就是景区就一家吃的 敲难吃！**也不咋地。另外不用看评论什么彩林，想多了，广东看不到彩林，都是绿的,7.0,0.4198000133037567,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['桥溪', '古韵', '一家', '吃', '敲', '难吃', '不用', '评论', '彩林', '想多', '广东', '看不到', '彩林', '绿']",性价比,45,1.5,56737,3
A45,2020-10-06,网上订票方便优惠，取票也方便,4.0,0.692300021648407,"便宜, 价格, 优惠, 网上, 现场, 不用, 实惠, 排队, 购票, 订","['网上', '优惠']",性价比,45,1.5,56738,3
A45,2020-03-15,首先讲这个景点如果自由行来不是很方便，等公交车时间太长，两个景点买了联票但是没有车送达另一个点的，空气好，但是价钱不便宜，有点不值。,3.0,0.4347999989986419,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['讲', '自由', '行来', '公交车', '太', '长', '两个', '联票', '车', '送达', '一个点', '空气', '价钱', '便宜', '不值']",性价比,45,1.0,56739,2
A45,2017-07-11,4个人出行，买了3张联票，还有一个60岁以上的老人家，去到再买，只需80块钱，比网上买成人票便宜，建议有老人小孩的都可以选择此方法。**和桥溪古镇是两个地方的景点来的，不能一路玩过去，要先去**门口取票，玩完**，再出来去桥溪古镇，中途可以在周边的农家乐吃饭，也可以在景区内吃饭，但是景区内的围龙食府很贵，人均50还吃不饱。**的空气很好，也比较原始。桥溪古镇不能开车进去，在门口停车后统一坐免费中巴车入园检票，进入检票口后可以选择步行，也可以选择乘坐5块钱/人的电瓶车，里面是个村落，老人家还在里面住，有卖蜂蜜的，应该都是自家养的蜂，一罐只要100块钱，纯不纯就不敢百分百保证了。我们是带中老年人来玩的，都逛得挺开心的。在每个主要路口都有员工指路，有车过来都会敬礼，很有礼貌。,3.0,0.4153000116348266,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['出行', '张', '联票', '岁', '老人家', '需', '块钱', '网上', '成人', '便宜', '建议', '选择', '方法', '和桥溪', '古镇', '两个', '一路', '玩过去', '先', '门口', '玩完', '桥', '溪', '古镇', '中途', '周边', '农家乐', '吃饭', '吃饭', '围龙', '食府', '贵', '人均', '吃不饱', '空气', '原始', '桥', '溪', '古镇', '开车', '门口', '停车', '统一', '坐', '免费', '中巴车', '入园', '检票', '检票口', '选择', '步行', '选择', '乘坐', '块钱', '电瓶车', '村落', '老人家', '住', '卖', '蜂蜜', '养', '蜂', '一罐', '块钱', '不纯', '百分百', '保证', '中老年人', '逛得', '开心', '路口', '员工', '指路', '车', '敬礼', '礼貌']",性价比,45,6.0,56740,5
A45,2020-05-15,景色优美，环境干净，有专门人员负责保洁，这在其他景区里，很少见到。住在景区里的话，还是不错去。若是特地买票进去，性价比不高。,3.0,0.2454999983310699,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['景色', '优美', '环境', '干净', '人员', '负责', '保洁', '见到', '住', '特地', '性价比', '高']",性价比,45,2.0,56741,4
A45,2020-11-10,还可以，跟几年前去没太大变化，希望增加一些新景点,9.0,0.4128000140190124,"山, 爬山, 好多, 希望, 太, 美的, 钱, 水, 骑, 活动","['几年', '前去', '太', '变化', '希望', '增加', '新景点']",设施,45,2.0,56742,4
