景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A01,2020-06-16,是亲子游的绝佳场所，门票就是有点贵，不过可以接受，爷爷奶奶不放心小朋友也跟上来了，当天我们十点多就到了，错过了节假日，人也还是多，不过错峰出行我们一天是把动物园逛完了，两种路线都逛完了，早上我们先坐的缆车，缆车人多，排了半小时队，小火车是把步行区转完了去坐的，到了下午四点半刚好小火车到站就下雨了，地铁站到男北门都有接驳车，很方便的，总之这次还算满意，就是有些动物表演没有看到，只看到了大象表演,6.0,0.6205000281333923,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['亲子', '绝佳', '场所', '贵', '接受', '爷爷奶奶', '放心', '跟上来', '当天', '十点', '错过', '节假日', '错峰', '出行', '动物园', '逛完', '两种', '路线', '逛', '早上', '先', '坐', '缆车', '缆车', '排', '半小时', '队', '火车', '步行', '区', '转完', '了去', '坐', '下午', '四点', '火车', '站', '下雨', '地铁站', '男', '北门', '接驳', '车', '算', '满意', '动物', '表演', '大象', '表演']",服务,1,2.0,0,4
A01,2020-01-23,**景区差不多，票价偏贵了。大马戏比较精彩，八点的场次，6点40才能检票进入，我们6点多看看人多起来就等了，进去位置很不错，所以还是早早等。拿票动物园北门拿着猫和老鼠旗帜的人就可以，他们工作人员很多，找到他们就行了。,6.0,0.3785000145435333,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['票价', '偏贵', '马戏', '精彩', '八点', '场次', '检票', '位置', '早早', '拿票', '动物园', '北门', '猫和老鼠', '旗帜', '工作人员', '找到', '就行了']",服务,1,1.5,1,3
A01,2020-03-22,很有**特色的亲子酒店，房间里的装修很可爱，小孩子特别喜欢，洗漱用品也很有特色，对应的房间还送了对应动物的小绘本，是可以带走的。不过房间大小不是很大。离动物园北门也很近，步行10分钟就能到。拿着酒店门卡或者酒店门卡里的一张小纸条进园坐缆车看4d电影这些都可以走快递通道，这一点也很方便。总的来说，性价比还是很高的。等小孩再大点还会再来的ps：楼下茶餐厅很一般，可以去酒店马路对面的餐厅吃，海鲜早茶都要比楼下的好吃很多！,7.0,0.4891999959945678,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['特色', '亲子', '房间', '装修', '可爱', '特别', '喜欢', '洗漱', '用品', '特色', '房间', '送', '动物', '绘本', '带走', '房间', '大小', '很大', '动物园', '北门', '步行', '分钟', '门卡', '门', '卡里', '一张', '纸条', '进园', '坐', '缆车', '电影', '走', '快递', '通道', '一点', '性价比', '很高', '大点', '再来', '楼下', '茶餐厅', '马路', '对面', '餐厅', '吃', '海鲜', '早茶', '楼下', '好吃']",性价比,1,6.0,2,5
A01,2020-12-25,有园区的工作人员在那，他会主动给你园区里的地图和表演的时间安排，很周到，上接驳车大概也是34分钟车程就能到达园区门口，下车后就会见到写着电子取票的指引，在那就会有工作人员指引你如何取这电子票，虽然人多，但都很快就能拿到门票，公园里面的表演项目都会按照进园后的路线安排，园区是9:30开门，18:00关门，第一班的接驳车是9:45，如果你能够坐上第一班的接驳车前往园区进去游玩，按地图上的线路走，那么一日下来，都可以把所有表演的项目全看完，安排得妥妥的，我们那天是17:30左右出园区去坐接驳车回去会江地铁站，小朋友也很高兴地结束了一天的行程。,6.0,0.6575999855995178,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['园区', '工作人员', '主动', '园区', '地图', '表演', '安排', '周到', '接驳', '车', '分钟', '车程', '到达', '园区', '门口', '下车', '见到', '写', '电子', '指引', '工作人员', '指引', '取', '电子', '很快', '拿到', '公园', '表演', '项目', '进园', '路线', '安排', '园区', '开门', '关门', '第一班', '接驳', '车', '坐', '第一班', '接驳', '车', '前往', '园区', '地图', '线路', '走', '一日', '表演', '项目', '全', '安排', '妥妥', '那天', '园区', '坐', '接驳', '车', '回去', '江', '地铁站', '结束', '行程']",服务,1,2.0,3,4
A01,2020-11-28,周五逃课跟朋友在广州集合！终于如愿以偿的到达欢乐世界。学生票198 需要出示相关证件（校卡或者录取通知书），另外一定要带身份证身份证身份证！办完之后我们就直奔垂直过山车，刚开始吓得手心直冒汗，玩完之后发现不那么害怕了，我们几个索性把所有过山车玩完，导致晚上睡觉还觉得自己在过山车上，心飘飘的。最后一个过山车玩的是激流涌进，真的非常的爽，虽然全身湿透，不足就是没有行李寄存，要直接抱着包包，深圳**都有行李寄存的地方。另外还有几个3D电影也是蛮有意思，早上十一点进场，晚上看完蹦迪八点左右闭馆，除了跳楼机没玩其他都差不多打卡了（取决于当天人多不多）。 啊啊啊景区的东西真是太贵了，早上吃饱一点吧，不然里面一份饭70-80，矿泉水10，烤热狗20,6.0,0.3429999947547912,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['周五', '逃课', '朋友', '广州', '集合', '终于', '如愿以偿', '到达', '欢乐', '世界', '学生票', '出示', '相关', '证件', '校卡', '录取', '通知书', '身份证', '身份证', '身份证', '办完', '直奔', '垂直', '过山车', '手心', '直', '冒汗', '玩完', '发现', '害怕', '几个', '索性', '过山车', '玩完', '导致', '晚上', '睡觉', '过山车', '心', '飘飘', '过山车', '激流', '涌进', '真的', '爽', '全身', '湿透', '行李', '寄存', '抱', '包包', '深圳', '行李', '寄存', '几个', '电影', '蛮有意思', '早上', '十一点', '进场', '晚上', '蹦迪', '八点', '闭馆', '跳楼', '机', '打卡', '取决于', '当天', '多不多', '啊啊啊', '东西', '太贵', '早上', '吃饱', '一点', '一份', '饭', '矿泉水', '烤', '热狗']",服务,1,-1.0,4,1
A01,2020-12-14,优惠力度不如成人，但是进去玩一天这个价是值回来的！,4.0,0.3939000070095062,"便宜, 价格, 优惠, 网上, 现场, 不用, 实惠, 排队, 购票, 订","['优惠', '力度', '成人', '价是值', '回来']",性价比,1,1.5,5,3
A01,2020-06-20,最好提前到。 我从这位代理商这里订的。 在官方的取票点拿不到。马戏非常精彩，来广州必须要看。看了终身忘不掉。,12.0,0.4101000130176544,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['提前', '这位', '代理商', '订', '官方', '不到', '马戏', '精彩', '广州', '终身', '忘不掉']",设施,1,-1.0,6,1
A01,2020-10-04,果然是收费高的景区，里面人员服务确实比较热情，动物园太大了，逛逛拍拍，7小时以上，吃饭特别贵，最普通的饭78起。。矿水卖到10块。。不过还好，里面的动物养的比较好，不过种类也不算特别多吧，有机会的一定要坐小火车，不过人特别多，排队个把小时，马戏特别好看，节目很精彩，可惜人很多，8点的马戏，6.30去排队，前面都已经一堆人了，所以建议大家提前两小时排队比较好,12.0,0.2623000144958496,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['收费', '高', '人员', '服务', '确实', '热情', '动物园', '太', '逛逛', '拍拍', '吃饭', '特别', '贵', '饭', '矿水', '卖', '块', '还好', '动物', '养', '种类', '不算', '特别', '机会', '坐', '火车', '特别', '排队', '马戏', '特别', '好看', '节目', '精彩', '可惜', '马戏', '排队', '一堆', '建议', '提前', '两', '排队']",设施,1,6.0,7,5
A01,2020-10-08,**飞了乐园是我去过的所有动物园里感觉最好的。每到一处，基本都会有讲解员给你讲解，了解了许多鸟类生活知识。并且园里有到2号地铁站的穿梭巴士。非常方便。工作人员的态度非常好，服务十分热心。走在景区里，时不时头顶上的树枝上，草丛中都会停有不同的鸟类，以鹦鹉居多，形色各异。真是给人以小小的惊喜。景区内的水卖的比较贵，矿泉水12人一瓶，建议自带。小朋友还可以买食投喂小动物，非常有趣。不同的时间段还有不同的动物表演。真的值得推荐大家去游玩。,3.0,0.2863999903202057,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['飞', '乐园', '去过', '动物园', '感觉', '一处', '讲解员', '讲解', '鸟类', '生活', '知识', '园里', '号', '地铁站', '穿梭', '巴士', '工作人员', '态度', '服务', '热心', '走', '时不时', '头顶', '树枝', '草丛', '中都会', '停有', '鸟类', '鹦鹉', '居多', '形色', '各异', '给人以', '小小的', '惊喜', '水', '卖', '贵', '矿泉水', '一瓶', '建议', '自带', '买食', '投', '动物', '有趣', '时间段', '动物', '表演', '真的', '值得', '推荐']",性价比,1,6.0,8,5
A01,2020-08-27,**三园区的联票还是比较方便的，但也让人有点郁闷。我们家小孩没有一米，碰见个傻子验票员，硬要给她量身高，行，咱量，穿着鞋子都没有一米，她脑残量完一遍居然说脱鞋子再量一遍，我是又好笑又好气。旁边的游客都在骂她，问她数学怎么学的，智商堪忧啊！,3.0,0.7299000024795532,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['园区', '联票', '郁闷', '家', '一米', '碰见', '傻子', '验票', '员', '硬', '量', '身高', '行', '量', '穿着', '鞋子', '一米', '脑', '残', '量完', '一遍', '说脱', '鞋子', '再量', '一遍', '好笑', '好气', '旁边', '游客', '骂', '问', '数学', '学', '智商', '堪忧']",性价比,1,-1.0,9,1
