景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A32,2020-05-11,玩得挺愉快的！里面有很多个池！自助餐种类很多,12.0,0.5192999839782715,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['愉快', '个池', '自助餐', '种类']",设施,32,1.0,52397,2
A32,2020-12-09,"导游十分亲切。温泉里的服务还是有欠缺。餐厅的自助餐比较贵要98。休息厅吃的东西只有橙子一种，毛巾不是很够。池子的水有点杂物,喝的东西只有汽水。送的小点心是，一盒牛奶和两个蛋糕。上午去的人不多，下午的人多起来了。但是天气比较冷。如果池子边上有些屏风就好。店里的门票卖的是178。",7.0,0.3497999906539917,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['导游', '亲切', '温泉', '服务', '欠缺', '餐厅', '自助餐', '贵', '休息厅', '吃', '东西', '橙子', '一种', '毛巾', '够', '池子', '水', '杂物', '喝', '东西', '汽水', '送', '小点心', '一盒', '牛奶', '两个', '蛋糕', '上午', '下午', '天气', '冷', '池子', '边上', '屏风', '店里', '卖']",性价比,32,-3.0,52398,1
A32,2020-10-03,取票方便，比起现场票便宜，靠谱，服务好,4.0,0.6230000257492065,"便宜, 价格, 优惠, 网上, 现场, 不用, 实惠, 排队, 购票, 订","['现场', '便宜', '谱', '服务']",性价比,32,1.0,52399,2
A32,2020-11-15,这个价格，有些服务不对称，只是白开水，和橙子。有些池也没开放。,4.0,0.2725000083446502,"便宜, 价格, 优惠, 网上, 现场, 不用, 实惠, 排队, 购票, 订","['价格', '服务', '对称', '白开水', '橙子', '开放']",性价比,32,1.0,52400,2
A32,2020-09-15,一在平台上订票，导游小姐姐就马上发信息给我了，大巴车接送，十点多就到了温泉酒店，顺利办理入住后，马上下水。由于疫情影响，还有一部分池没开，但已够我们享受。酒店环境不错，空气好，值得再去！,6.0,0.4192000031471252,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['平台', '导游小姐', '姐', '马上发', '信息', '大巴车', '接送', '十点', '温泉', '顺利', '办理', '入住', '马', '上下水', '疫情', '影响', '一部分', '没开', '已够', '享受', '环境', '空气', '值得']",服务,32,3.0,52401,5
A32,2020-09-02,购买了4星级服务得到了2星级标准。,5.0,0.517799973487854,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['购买', '星级', '服务', '星级', '标准']",服务,32,1.5,52402,3
A32,2020-08-13,不错，服务好，下次继续,5.0,0.3646000027656555,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['服务', '下次']",服务,32,1.5,52403,3
A32,2020-09-02,不值这个价钱，失败的一次泡温泉体验。,10.0,0.4034000039100647,"喜欢, 下次, 漂亮, 朋友, 值得, 去过, 机会, 字, 开心, 风景优美","['不值', '价钱', '失败', '泡温泉', '体验']",位置,32,-2.0,52404,1
A32,2020-12-04,服务态度好，设备齐全，冬天泡温泉好地方，鱼吃死皮很好玩,2.0,0.2985000014305115,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['服务态度', '设备齐全', '冬天', '泡温泉', '鱼', '吃', '死', '皮', '好玩']",设施,32,1.5,52405,3
A32,2020-02-15,温泉门票购买很方便，比售票点购买便宜多了，还有自助晚餐，吃的好玩的好，以后买门票就用去哪儿，省心还省钱,4.0,0.294400006532669,"便宜, 价格, 优惠, 网上, 现场, 不用, 实惠, 排队, 购票, 订","['温泉', '购买', '售票点', '购买', '便宜', '自助', '晚餐', '吃', '好玩', '用去', '省心', '省钱']",性价比,32,2.0,52406,4
A32,2020-07-07,环境不错，娱乐设施也多，水里的滑梯，陆地上的拓展活动的工具，都有，是一个值得推荐的游玩场所，适合大人或带小朋友一起出行。温泉地方，没拍照留念,0.0,0.4972000122070312,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['环境', '娱乐', '设施', '水里', '滑梯', '陆地', '拓展', '活动', '工具', '值得', '推荐', '场所', '适合', '大人', '出行', '温泉', '拍照', '留念']",卫生,32,4.0,52407,5
A32,2020-11-04,这个季节的瀑布不是很大，滑道还可以，小朋友喜欢玩，不过整体行程有些紧凑，大部分时间在车上，导游哥哥笑容治愈系，热情大方，赞,3.0,0.2224999964237213,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['季节', '瀑布', '很大', '滑道', '喜欢', '整体', '行程', '紧凑', '大部分', '车上', '导游', '哥哥', '笑容', '治愈', '系', '热情', '大方', '赞']",性价比,32,3.0,52408,5
A32,2020-01-19,不错，价格合理，门票100多点！有游泳池，有温泉池，还可以谁疗，有免费水果饮料，换衣间有热水浴、吹风机，还有棉签，毛巾也多，车位也多！,0.0,0.2759999930858612,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['价格合理', '多点', '游泳池', '温泉', '谁疗', '免费', '水果', '饮料', '换衣间', '热', '水浴', '吹风机', '棉签', '毛巾', '车位']",卫生,32,1.0,52409,2
A32,2020-08-17,还可以，价格有点小贵，迎宾小姐姐很漂亮,7.0,0.413100004196167,"环境, 贵, 很好, 没什么, 吃, 东西, 太, 差, 感觉, 风景","['价格', '小贵', '迎宾', '小姐姐', '很漂亮']",性价比,32,1.5,52410,3
A32,2020-07-07,其实我挺喜欢的。就是从自有了清远市民卡之后，大妈多得不像话。真的不要钱一样（每年好像免费去几次），离市区又不远，所以扣一分。,3.0,0.3772999942302704,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['喜欢', '是从', '自有', '清远', '市民', '卡', '大妈', '不像话', '真的', '钱', '好像', '免费', '几次', '市区', '不远', '扣', '一分']",性价比,32,1.0,52411,2
A32,2020-08-20,很好玩，超值的，我是提前一天订票的，里面有免费的水吧和水果，很多不同的温泉，有健身房，按摩，还有泳池，有滑梯特好玩，很刺激,2.0,0.3898999989032745,"好玩, 开心, 太, 天气, 项目, 特别, 舒服, 夏天, 热, 风景","['好玩', '超值', '提前', '免费', '水吧', '水果', '温泉', '健身房', '按摩', '泳池', '滑梯', '特', '好玩', '刺激']",设施,32,0.0,52412,1
A32,2020-02-15,环境不错很满意服务好，下次再光临,5.0,0.4366999864578247,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['环境', '满意', '服务', '下次', '光临']",服务,32,1.0,52413,2
A32,2020-02-15,环境不错服务很满意，下次再光临,5.0,0.4366999864578247,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['环境', '服务', '满意', '下次', '光临']",服务,32,1.0,52414,2
A32,2020-04-02,很好，环境一流，服务周到，干净，没有给人十分拘束的感觉，满意，特别是服务员多，需要服务十分方便，下次还要来,5.0,0.3339000046253204,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['环境', '一流', '服务周到', '干净', '拘束', '感觉', '满意', '特别', '服务员', '服务', '下次']",服务,32,2.0,52415,4
A32,2020-11-02,总的来说还行吧。有桑拿房，健身房。,8.0,0.5386999845504761,"空气, 设施, 可惜, 完善, 还行, 游乐, 有意思, 老板, 负离子, 商业","['还行', '桑拿房', '健身房']",设施,32,1.5,52416,3
