景区名称,评论日期,评论内容,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,景区编号,emotional_value,index,情感等级
A07,2020-10-30,晚上人还是挺多的，微缩景观部分闭园了无法进入，不同风格的鬼屋很多，整体氛围很一般拍拍照片还可以,12.0,0.2969000041484833,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['晚上', '微缩', '景观', '闭园', '风格', '鬼屋', '整体', '氛围', '拍拍', '照片']",设施,7,1.5,23570,3
A07,2020-01-18,这次的跟团体验特别好，客服耐心服务，态度很好。导游很热情，讲解很专业，一路上都很照顾团友，对于一些带孩子出游还有老人家的，导游都很贴心。让人感觉很温暖。而且这个费用是全部门票都包含的，比自己去玩划算很多，出游也省心,5.0,0.4990000128746032,"温泉, 服务, 服务态度, 满意, 泡温泉, 热情, 家人, 工作人员, 方便快捷, 态度","['跟团', '体验', '特别', '客服', '耐心', '服务', '态度', '导游', '热情', '讲解', '专业', '一路上', '照顾', '团友', '出游', '老人家', '导游', '贴心', '感觉', '温暖', '费用', '包含', '划算', '出游', '省心']",服务,7,3.0,23571,5
A07,2020-07-29,锦秀中华我这是第四次去，没有前三回体验好（两年前），很多演出活动都取消了，都改成夜场了（因为夜场演出要另外收费），以前是不收费包含全天门票，现在是白天和夜场分开了，现在夜场门票免费，但看演出要收费，跟之前比差很远了，白天人很少，跟往年对比，相差很远。但说句心里话，**的演出都是非常棒的，杠杠的，别得地方演出跟他们没法比，**的舞台灯光设计人物动作音乐等编辑非常棒…,1.0,0.2669999897480011,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['锦秀', '中华', '第四次', '前', '三回', '体验', '两年', '前', '演出', '活动', '取消', '改成', '夜场', '夜场', '演出', '收费', '收费', '包含', '全天', '白天', '夜场', '分开', '夜场', '免费', '演出', '收费', '比差', '远', '白天', '往年', '相差', '远', '句', '心里话', '演出', '棒', '杠杠', '演出', '没法', '舞台灯光', '设计', '人物', '动作', '音乐', '编辑', '棒']",服务,7,-2.0,23572,1
A07,2020-08-21,集观光和表演一体的地方，5星好评，就是没有看右边各民族表演，大型演出东方服饰表演10星，大漠传奇，8星，凤舞中华这次取消，遗憾，超赞，5人，4人全票796可以接受,0.0,0.2831000089645386,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['集', '观光', '表演', '一体', '星', '好评', '右边', '民族', '表演', '大型', '演出', '东方', '服饰', '表演', '星', '大漠', '传奇', '星', '凤舞', '中华', '取消', '遗憾', '超赞', '全票', '接受']",卫生,7,-1.0,23573,1
A07,2020-08-15,晚上的泼水节很嗨啊。夜晚的灯光更美。,1.0,0.7084000110626221,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['晚上', '泼水节', '嗨', '夜晚', '灯光', '美']",服务,7,1.5,23574,3
A07,2020-05-08,带妹妹一起去的，景色优美，哈哈哈，特别适合办年卡，想去耍随时进。,6.0,0.3650999963283539,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['妹妹', '景色', '优美', '哈哈哈', '特别', '适合', '办', '年', '卡', '想', '耍', '进']",服务,7,3.0,23575,5
A07,2020-06-18,还不错哦，买了40元的观光车票先总体浏览了一遍两个区，然后再分别一个个去游玩。因为天太热，先是去了民俗村，再去的缩小版景观区。大漠传奇表演要单独买票，感觉不怎么好看，换票的那个**表演还是值得一看的！,12.0,0.2202000021934509,"动物, 爬, 岛, 沙滩, 天然, 氧吧, 表演, 广州, 动物园, 种类","['观光', '车票', '先', '总体', '浏览', '一遍', '两个', '区', '一个个', '天太', '热', '先是', '民俗村', '缩小', '版', '景观', '区', '大漠', '传奇', '表演', '单独', '感觉', '好看', '换票', '表演', '值得一看']",设施,7,-1.0,23576,1
A07,2020-01-18,超值的体验！ 跟团游特别划算，而且省心省力，跟着导游走，一天下来轻松玩遍深圳著名景点。行程安排合理，没有感觉行程很赶，反而感觉轻松愉快！,6.0,0.5692999958992004,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['超值', '体验', '团游', '特别', '划算', '省心', '省力', '跟着', '导游', '走', '轻松', '玩遍', '深圳', '著名景点', '行程', '安排', '感觉', '行程', '感觉', '轻松愉快']",服务,7,2.0,23577,4
A07,2020-09-21,总体环境不错，很有民族风情特色，民族文化宣传作用，个别商贩摊位太商业化、与优良的民族传承不协调，个别工作人员培训不到位，缺乏服务意识、不懂文明用语，与深圳示范区不协调，尤其是旋转木马处的工作人员，可以用“粗暴”描述服务态度，也可能是免费坐的因素，需要进一步改善！,3.0,0.2894999980926513,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['总体', '环境', '民族风情', '特色', '民族', '文化', '宣传', '作用', '商贩', '摊位', '太', '商业化', '优良', '民族', '传承', '协调', '工作人员', '培训', '到位', '缺乏', '服务', '意识', '懂', '文明用语', '深圳', '示范区', '协调', '旋转', '木马', '处', '工作人员', '粗暴', '描述', '服务态度', '免费', '坐', '因素', '进一步', '改善']",性价比,7,4.0,23578,5
A07,2020-06-09,200票价内体验最好的景点，没有之一。,10.0,0.3659999966621399,"喜欢, 下次, 漂亮, 朋友, 值得, 去过, 机会, 字, 开心, 风景优美","['票价', '体验']",位置,7,1.5,23579,3
A07,2020-12-18,不是很方便，得去打电话找人取票，不如给个二维码方便一点。,6.0,0.6118000149726868,"上山, 广东, 导游, 山顶, 时, 走, 到达, 两个, 下午, 坐","['得去', '打电话', '找', '二维码', '一点']",服务,7,1.5,23580,3
A07,2020-05-22,**是中国最早的文化主题公园，坐落在风光绮丽的深圳湾畔，是世界上面积最大、内容最丰富的实景微缩景区，占地四百五十亩。**分为主点区和综合服务区两部份。园中的82个景点均按中国版图位置分布，大都按1:15复制。,0.0,0.4483999907970428,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['中国', '最早', '文化', '主题公园', '坐落', '风光', '绮丽', '深圳', '湾畔', '世界', '面积', '内容', '实景', '微缩', '占地', '百五十亩', '区', '综合', '服务区', '两部', '份', '园中', '中国', '版图', '位置', '分布', '复制']",卫生,7,1.5,23581,3
A07,2020-05-20,第一次写评价，文笔不好，大家可以适当参考下！我们三人行，个50多岁1个快65岁。考虑体力问题，我定的**附近公寓，坐1号地铁1个站就到了，步行两三分钟就到景点，运气很好提前预定打折门票直接刷身份证进园！花了90块坐了趟全景点观光车观看听了大致解说。回到起点哦，从左边开始步行，因为有老年人天气又热所以我们走的很慢，等他们照相，景点很不错，为没有去过其他风景地方的人给与一定景色了解。景点内有很多小吃，我们走走停停饿了就吃点，价位不是太贵，中午12点看了马场表演30块一个人半个小时。很震撼，大热天表演者很卖力也很辛苦！完全值得30，看完继续逛，后来老年人走不动了我们又去租三人电瓶车180一个小时，开车观看了没有去到的地方，下午4点过离园！总得来说很超值，就是有点热和累！,3.0,0.4063999950885772,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['第一次', '写', '评价', '文笔', '不好', '参考', '三人行', '多岁', '岁', '体力', '公寓', '坐号', '地铁', '个站', '步行', '两三分钟', '运气', '提前', '预定', '打折', '刷', '身份证', '进园', '花', '块', '坐', '趟', '全', '观光车', '观看', '听', '解说', '回到', '起点', '左边', '步行', '老年人', '天气', '热', '走', '很慢', '照相', '去过', '风景', '给与', '景色', '小吃', '走走停停', '饿', '吃', '价位', '太贵', '中午', '马场', '表演', '块', '半个', '震撼', '大热天', '表演者', '卖力', '辛苦', '值得', '逛', '老年人', '走不动', '租', '电瓶车', '开车', '观看', '下午', '过离园', '总得来说', '超值', '热', '累']",性价比,7,-1.0,23582,1
A07,2020-10-09,里面的花园好漂亮，把中国缩小旅游样板了，有故宫，天安门，还有少数民族舞曲，里面好玩，我买了140块钱的门票，在现场买170块钱，为什么网上便宜了。,0.0,0.2867000102996826,"值得, 适合, 环境, 干净, 休闲, 公园, 空气清新, 瀑布, 水, 很漂亮","['花园', '漂亮', '中国', '缩小', '样板', '故宫', '天安门', '少数民族', '舞曲', '好玩', '块钱', '现场', '块钱', '网上', '便宜']",卫生,7,1.0,23583,2
A07,2020-05-08,根据推荐的路线感觉还是不错的，先到左边的**观看微型中国，由于是微型的，地方又大，难免有些看漏，我大概花了3个小时（较快且略看，细看可能要加倍时间）才把**逛完（里面有车租，但我没租，觉得一个人想要拍张或人多会麻烦），14时多我到右边的民俗村看各个民俗的表演，他们的服饰和表演都挺不错，说到表演不得不说新东方霓裳和龙凤舞中华（大漠传说还在检修中，这次无缘看见），两个表演都是40多分钟，表演的都挺精彩，不看就有点浪费，我不知道那些评价说夜场好的是怎么回事，天色黑了看**有灯还好，但总少点自然，再说时间也不多，看完**就看不见龙凤舞中华（新东方霓裳是一定看不到的），18时后那些民俗表演也没了（下班），虽然价钱便宜，但总觉得不值；我那天在里面8个多小时，其中步行了5、6小时，回去后脚有点疼，泡了两天脚才好些，里面的食物有点贵，总体来说还不错，值得游玩。,1.0,0.2630000114440918,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['推荐', '路线', '感觉', '先', '左边', '观看', '微型', '中国', '微型', '难免', '看漏', '花', '较快', '细看', '加倍', '逛', '车租', '租', '想要', '拍张', '麻烦', '时', '右边', '民俗村', '民俗', '表演', '服饰', '表演', '挺不错', '表演', '新东方', '霓裳', '龙凤', '舞', '中华', '大漠', '检修', '中', '无缘', '两个', '表演', '多分钟', '表演', '精彩', '浪费', '评价', '夜场', '怎么回事', '天色', '黑', '灯', '还好', '总', '少点', '自然', '看不见', '龙凤', '舞', '中华', '新东方', '霓裳', '看不到', '时', '民俗', '表演', '没了', '下班', '价钱', '便宜', '总', '不值', '那天', '步行', '回去', '后脚', '疼', '两天', '脚', '好些', '食物', '贵', '总体', '值得']",服务,7,0.0,23584,1
A07,2020-04-22,小得像玩具一样，这我也就认了，那是不是应该做工认真一些呢？！还没有某商场里的模型精致呢？！第二点，请看图7，像那样的无字碑有好多，你是让我们猜这是什么建筑吗？！因为圆明园那块，我非常喜欢，看到了我在圆明园没看到的建筑。还有图9的那个好像叫什么琉璃塔，非常漂亮，以后有机会一定去参观。,3.0,0.3165999948978424,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['玩具', '认', '做工', '商场', '模型', '精致', '第二点', '请', '看图', '无字碑', '好多', '猜', '建筑', '圆明园', '块', '喜欢', '圆明园', '建筑', '图', '好像', '琉璃塔', '漂亮', '机会', '参观']",性价比,7,4.0,23585,5
A07,2020-07-08,因为是星期一，人不多，我不太喜欢太热闹的地方，所以正合我意。不过有许多演出没安排在星期一，所以这也是一个遗憾了。不过整体不错，风景挺美的。,9.0,0.2531999945640564,"山, 爬山, 好多, 希望, 太, 美的, 钱, 水, 骑, 活动","['星期一', '人不多', '太', '喜欢', '太', '热闹', '正合我意', '演出', '安排', '星期一', '遗憾', '整体', '风景', '美的']",设施,7,1.0,23586,2
A07,2020-04-02,锦绣中国民俗文化村分为两部分，一个是五十六个民族的风俗，一部分是一些名胜古迹的缩影。门票180元，地铁:搭乘- -号线在**站下车      然后走”D出口”出站。整个园区非常大，逛完要一整天，建议入园前先看看演出时间表，不要错过精彩的演出。晚上的龙凤舞中华特大歌舞表演，非常震撼，不容错过!,1.0,0.3531000018119812,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['锦绣', '中国民俗', '文化村', '分为', '两', '五十六个', '民族', '风俗', '一部分', '名胜古迹', '缩影', '地铁', '搭乘', '号线', '站', '下车', '走', '出口', '站', '园区', '逛', '完要', '一整天', '建议', '入园', '前', '先', '演出', '时间表', '错过', '精彩', '演出', '晚上', '龙凤', '舞', '中华', '特大', '歌舞', '表演', '震撼', '容错过']",服务,7,0.0,23587,1
A07,2020-03-24,过年去的，很热闹。提前几天预订，有优惠。有钱的，订对面酒店，附近有当红茶餐厅。其它地方过来乘地铁到第一张图所示口出来，往前走几步就可看到正门。大门边换好票，进检票口拿份导游图。进门右转，顺河赶演出时间，看各民族风俗表演。勇敢者道路后面有海狸鼠、小熊猫、猴子等动物，很可爱。左边“**微缩景观”，有时间的话，就乘电瓶车逛一圈吧。,3.0,0.2825999855995178,"走, 高, 性价比, 免费, 太, 坐, 建议, 观音, 开车, 感觉","['过年', '热闹', '提前', '几天', '预订', '优惠', '有钱', '订', '对面', '当红', '茶餐厅', '地铁', '第一张', '图', '所示', '口', '往前走', '几步', '正门', '大门', '换', '进', '检票口', '拿份', '导游图', '进门', '右转', '顺河', '演出', '民族', '风俗', '表演', '勇敢者', '道路', '海狸鼠', '小熊猫', '猴子', '动物', '可爱', '左边', '微缩', '景观', '电瓶车', '逛', '一圈']",性价比,7,3.0,23588,5
A07,2020-03-27,活动节日去的，挺好玩的。但是下雨毁了一切。。。里奥梅西（Lionel Messi），1987年6月24日出生于阿根廷圣菲省罗萨里奥市，阿根廷足球运动员，司职前锋，现效力于巴塞罗那足球俱乐部。2000年，梅西加入巴塞罗那俱乐部。2005年，阿根廷青年队夺取世青赛冠军，梅西赢得了金球奖和金靴奖双项大奖。2007年4月18日，梅西在国王杯半决赛对赫塔菲时复制了马拉多纳在世界杯上的连过五人进球。2008年北京奥运会上，梅西随阿根廷国奥队夺取了金牌。2009年底，他当选了欧洲足球先生和世界足球先生。梅西2008-2009赛季率领球队连夺西甲、国王杯和欧冠三个冠军。2011年，梅西获得首届国际足联金球奖，还获得了欧足联欧洲最佳球员。2013年，他以46粒联赛进球的成绩第三次获得欧洲金靴奖奖杯。2014年，梅西随阿根廷队参加2014巴西世界杯。2014年巴西世界杯上，获得世界杯亚军[1]。,1.0,0.375,"风景, 表演, 值得, 一般般, 位于, 晚上, 好看, 建筑, 美丽, 大自然","['活动', '节日', '挺好玩', '下雨', '毁', '里奥', '梅西', '年月日', '生于', '阿根廷', '圣菲省', '罗萨里奥', '市', '阿根廷', '足球', '运动员', '司职', '前锋', '现', '效力', '巴塞罗那', '足球', '俱乐部', '年', '梅西', '巴塞罗那', '俱乐部', '年', '阿根廷', '青年队', '夺取', '世青赛', '冠军', '梅西', '赢得', '金球奖', '金靴奖', '双项', '大奖', '年月日', '梅西', '国王杯', '半决赛', '赫塔菲', '时', '复制', '马拉多纳', '世界杯', '连过', '五人', '进球', '年', '北京', '奥运会', '梅西', '阿根廷', '国奥队', '夺取', '金牌', '年底', '当选', '欧洲', '足球', '世界足球', '梅西', '赛季', '率领', '球队', '连夺', '西甲', '国王杯', '欧冠', '三个', '冠军', '年', '梅西', '首届', '国际足联', '金球奖', '欧足联', '欧洲', '最佳', '球员', '年', '粒', '联赛', '进球', '成绩', '第三次', '欧洲', '金靴奖', '奖杯', '年', '梅西', '阿根廷队', '参加', '巴西', '世界杯', '年', '巴西', '世界杯', '世界杯', '亚军']",服务,7,2.0,23589,4
