酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H40,2020-01-01,很好的一次住房体验，订的是经典客房 我喜欢的风格 酒店很贴心的服务 一呼百应 每个房间配备了精油，让人心旷神怡,经典双人房,0.0,0.6320000290870667,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['很好', '住房', '体验', '订', '经典', '客房', '喜欢', '风格', '贴心', '服务', '一呼百应', '房间', '配备', '精油', '心旷神怡']",服务,40,2.0,18043,3
H40,2020-01-01,放松悠闲好去处，早餐一流,玫瑰园(两房一厅),2.0,0.5953999757766724,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['放松', '悠闲', '好去处', '早餐', '一流']",位置,40,1.0,18044,2
H40,2020-01-01,第二次入住**酒店，一如既往的满意……半山环绕，郁郁葱葱的山林景色，赏心悦目的田园风光，优质的温泉，构成了度假区的独特风韵和宁静……服务親切有礼，餐饮食材好……美中不足的是那天餐厅被某顺德一企业包了几围搞团建，吃个饭就像搞传销般在不停喊口号，导致整个餐厅嘈冤巴闭，严重影响我们的就餐，真心建議餐厅能作此改观……,经典单人房,6.0,0.3438999950885772,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['第二次', '入住', '一如既往', '满意', '半山', '环绕', '郁郁葱葱', '山林', '景色', '赏心悦目', '田园风光', '优质', '温泉', '度假区', '独特', '风韵', '宁静', '服务', '親切', '礼', '餐饮', '食材', '美中不足', '那天', '餐厅', '顺德', '企业', '包', '几围', '搞', '团建', '吃', '饭', '搞', '传销', '般', '不停', '喊', '口号', '导致', '餐厅', '嘈冤', '闭', '影响', '就餐', '真心', '建議', '餐厅', '能作', '改观']",设施,40,5.0,18045,5
H40,2020-01-01,出品保持高水准,龙源别墅三房一厅,3.0,0.7853000164031982,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['出品', '高', '水准']",性价比,40,2.4999999999999996,18046,3
H40,2020-01-01,一般，早餐可以。,经典双人房,5.0,0.5709999799728394,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['早餐'],性价比,40,2.4999999999999996,18047,3
H40,2020-01-01,酒店很贴心，送了水果，红酒，饮料，服务员的态度也非常不错，早餐有金钱肚，凤爪等早点，牛腩粉的牛腩份量十足，味道不错。吃了午饭也没吃了，省了！还送了200元餐券吃晚餐，餐厅消费不贵，新鲜，值得表扬，会再来的！,玫瑰园(两房一厅),0.0,0.6603999733924866,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['贴心', '送', '水果', '红酒', '饮料', '服务员', '态度', '不错', '早餐', '金钱', '肚', '凤爪', '早点', '牛腩', '粉', '牛腩', '份量', '十足', '味道', '不错', '吃', '午饭', '吃', '省', '送', '餐券', '吃', '晚餐', '餐厅', '消费', '贵', '新鲜', '值得', '表扬', '再来']",服务,40,3.0,18048,3
H40,2020-01-02,非常适合情侣游和家庭亲子游！环境好！空气好！温泉池多，服务周到，早餐非常棒！还有每个房间餐费代金券，挺超值的，非常推荐喔！停车位多。,豪华单人房,0.0,0.5235999822616577,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['非常适合', '情侣', '游', '家庭', '亲子', '游', '环境', '空气', '温泉', '池', '服务周到', '早餐', '棒', '房间', '餐费', '代金券', '超值', '推荐', '喔', '停车位']",服务,40,1.0,18049,2
H40,2020-01-02,环境很好，温泉池多，私密性高，泉水干净，温度适宜，服务周到，早餐非常棒，值得多次游玩的地方。非常推荐喔！,豪华单人房,4.0,0.3050999939441681,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['环境', '温泉', '池', '私密性', '高', '泉水', '干净', '温度', '适宜', '服务周到', '早餐', '棒', '值得', '游玩', '推荐', '喔']",设施,40,3.0,18050,3
H40,2020-01-02,优美的环境，热情的服务,豪华双人房,5.0,0.8281000256538391,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['优美', '环境', '热情', '服务']",性价比,40,2.0,18051,3
H40,2020-01-02,无意中发现的好地方，第一次去到花园式的天然自然环境、空气清新、房间安静；无限次入温泉、水温适中而且水池子比较多，度假休假的胜地，早餐丰富并且入住还给我们100元的餐厅票，餐厅收费不贵，非常好下次休假会继续入住。,经典双人房,6.0,0.3012999892234802,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['无意', '中', '发现', '第一次', '花园式', '天然', '自然环境', '空气清新', '房间', '安静', '无限', '次入', '温泉', '水温', '适中', '水池子', '度假', '休假', '胜地', '早餐', '入住', '还给', '餐厅', '餐厅', '收费', '贵', '下次', '休假', '入住']",设施,40,2.0,18052,3
